Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
8564,The Constant,screenwriter,Damon Lindelof,27002,533,1023448,[],"[""Damon Laurence Lindelof""]",http://www.wikidata.org/entity/Q1050310,http://www.wikidata.org/entity/Q310556,The Constant,Damon Lindelof,2448,23687,Who was the screenwriter for The Constant?,"[""Damon Lindelof"", ""Damon Laurence Lindelof"", ""Carlton Cuse"", ""Arthur Carlton Cuse""]","['Who was the screenwriter for The Constant?', 'Who wrote the screenplay for The Constant?', 'Who was the scribe of the screenplay in The Constant?', ""Who took on the role of crafting The Constant's script?"", 'Who was responsible for composing the screenplay of The Constant?', 'Who was the wordsmith behind the screenplay of The Constant?', 'Who penned the script for The Constant?', 'Who authored the screenplay of The Constant?', ""Who was the primary influencer in shaping The Constant's screenplay composition?"", ""Who scripted The Constant's story?""]",26135,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0.5714285714285715, 0, 0.5, 0]","[0.4975151557747892, 0.49244495923672316, 0.5756128416126974, 0.7207968825972255, 0.6921864588558128, 0.5549779182055026, 0.3757221056491191, 0.4479568333603247, 0.363844756121067, 0.5966991568345209]","[0.051109437, 0.07737118, 0.001949048, 0.0003289563, 0.00048318712, 0.0015406687, 0.11731179, 0.02894243, 0.00912253, 0.00039967545]"
9275,Ever After,screenwriter,Andy Tennant,2059559,533,1711036,[],"[""Andrew Wellman Tennant""]",http://www.wikidata.org/entity/Q619374,http://www.wikidata.org/entity/Q527862,Ever After,Andy Tennant,21937,4146,Who was the screenwriter for Ever After?,"[""Susannah Grant"", ""Andy Tennant"", ""Andrew Wellman Tennant""]","['Who was the screenwriter for Ever After?', 'Who wrote the screenplay for Ever After?', 'Who was the scribe of the screenplay in Ever After?', ""Who took on the role of crafting Ever After's script?"", 'Who was responsible for composing the screenplay of Ever After?', 'Who was the wordsmith behind the screenplay of Ever After?', 'Who penned the script for Ever After?', 'Who authored the screenplay of Ever After?', ""Who was the primary influencer in shaping Ever After's screenplay composition?"", ""Who scripted Ever After's story?""]",26083,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5714285714285715, 0.5, 0.5714285714285715, 0.5, 0, 0.5714285714285715, 0.5714285714285715, 0.5, 0.5, 0.5]","[0.4450505375708814, 0.5679241037536806, 0.5765839433897131, 0.30985025120667786, 0.597877131913806, 0.33704615726499165, 0.3322645433509878, 0.4376390898679155, 0.32883091999047864, 0.28578265813287684]","[0.051376052, 0.0021111257, 0.05496977, 0.35194167, 6.408305e-05, 0.19721317, 0.16053805, 0.1929266, 0.26815233, 0.34564826]"
8437,Parker,screenwriter,Donald E. Westlake,1241297,533,1768512,[],"[""John B. Allan"",""Judson Jack Carmichael"",""Curt Clark"",""Timothy J. Culver"",""J. Morgan Cunningham"",""Richard Stark"",""Edwin West"",""Tucker Coe"",""Sheldon Lord"",""Donald Edwin Westlake""]",http://www.wikidata.org/entity/Q3896119,http://www.wikidata.org/entity/Q538508,Parker (2013 film),Donald E. Westlake,19134,6935,Who was the screenwriter for Parker?,"[""Donald E. Westlake"", ""John B. Allan"", ""Judson Jack Carmichael"", ""Curt Clark"", ""Timothy J. Culver"", ""J. Morgan Cunningham"", ""Richard Stark"", ""Edwin West"", ""Tucker Coe"", ""Sheldon Lord"", ""Donald Edwin Westlake""]","['Who was the screenwriter for Parker?', 'Who wrote the screenplay for Parker?', 'Who was the scribe of the screenplay in Parker?', ""Who took on the role of crafting Parker's script?"", 'Who was responsible for composing the screenplay of Parker?', 'Who was the wordsmith behind the screenplay of Parker?', 'Who penned the script for Parker?', 'Who authored the screenplay of Parker?', ""Who was the primary influencer in shaping Parker's screenplay composition?"", ""Who scripted Parker's story?""]",26069,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.3964501350075402, 0.48596533562165733, 0.4604061542627914, 0.721554586182747, 0.46594301798671445, 0.34805719605833707, 0.3297621046698288, 0.45632499909526225, 0.3947939638013503, 0.314453972987943]","[0.04331239, 0.0010742024, 0.002235459, 0.003712433, 0.051543545, 0.19316398, 0.2724361, 0.0785162, 0.018926213, 0.32404396]"
9734,The Incident,screenwriter,Damon Lindelof,2716074,533,1023448,[],"[""Damon Laurence Lindelof""]",http://www.wikidata.org/entity/Q785465,http://www.wikidata.org/entity/Q310556,The Incident (Lost),Damon Lindelof,2362,23687,Who was the screenwriter for The Incident?,"[""Damon Lindelof"", ""Damon Laurence Lindelof"", ""Carlton Cuse"", ""Arthur Carlton Cuse""]","['Who was the screenwriter for The Incident?', 'Who wrote the screenplay for The Incident?', 'Who was the scribe of the screenplay in The Incident?', ""Who took on the role of crafting The Incident's script?"", 'Who was responsible for composing the screenplay of The Incident?', 'Who was the wordsmith behind the screenplay of The Incident?', 'Who penned the script for The Incident?', 'Who authored the screenplay of The Incident?', ""Who was the primary influencer in shaping The Incident's screenplay composition?"", ""Who scripted The Incident's story?""]",26049,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.5357612321810812, 0.44123665524922295, 0.5481510393304265, 0.5240939511675126, 0.7830384550376881, 0.20721013235748523, 0.42137739066824437, 0.49479863622825393, 0.7172333450269195, 0.7928721718873579]","[0.0077340617, 0.059101734, 0.0740486, 0.0012703979, 0.0025279473, 5.891802e-05, 0.008656065, 0.027420636, 0.01685414, 0.010534993]"
9429,Memories,screenwriter,Katsuhiro Otomo,1898126,533,1215420,[],"[""Katsuhiro \u014ctomo""]",http://www.wikidata.org/entity/Q564403,http://www.wikidata.org/entity/Q378710,Memories (1995 film),Katsuhiro Otomo,12387,13536,Who was the screenwriter for Memories?,"[""Satoshi Kon"", ""Katsuhiro Otomo"", ""Katsuhiro Ōtomo""]","['Who was the screenwriter for Memories?', 'Who wrote the screenplay for Memories?', 'Who was the scribe of the screenplay in Memories?', ""Who took on the role of crafting Memories's script?"", 'Who was responsible for composing the screenplay of Memories?', 'Who was the wordsmith behind the screenplay of Memories?', 'Who penned the script for Memories?', 'Who authored the screenplay of Memories?', ""Who was the primary influencer in shaping Memories's screenplay composition?"", ""Who scripted Memories's story?""]",25923,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.8, 0.8, 0.6666666666666666, 0, 0.6666666666666666, 0.8, 0.6666666666666666, 0.8, 0.6666666666666666, 0.8]","[0.22443787564664397, 0.18770789219329392, 0.20946838623015746, 0.6680230807612461, 0.19280318581792805, 0.25740056843643044, 0.19608516664234094, 0.23416544109374432, 0.2737280493836533, 0.20878558002389183]","[0.01584571, 0.008260566, 0.5073208, 0.004525503, 0.5432946, 0.2878905, 0.53641367, 0.20978408, 0.40771443, 0.17210887]"
10021,The Plumber,screenwriter,Peter Weir,1094536,533,1849386,"[""Plumber""]","[""Peter Lindsay Weir""]",http://www.wikidata.org/entity/Q3331431,http://www.wikidata.org/entity/Q55424,The Plumber (1979 film),Peter Weir,1502,24259,Who was the screenwriter for The Plumber?,"[""Peter Weir"", ""Peter Lindsay Weir""]","['Who was the screenwriter for The Plumber?', 'Who wrote the screenplay for The Plumber?', 'Who was the scribe of the screenplay in The Plumber?', ""Who took on the role of crafting The Plumber's script?"", 'Who was responsible for composing the screenplay of The Plumber?', 'Who was the wordsmith behind the screenplay of The Plumber?', 'Who penned the script for The Plumber?', 'Who authored the screenplay of The Plumber?', ""Who was the primary influencer in shaping The Plumber's screenplay composition?"", ""Who scripted The Plumber's story?""]",25761,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.4, 0.4444444444444445, 0.4444444444444445, 0.4444444444444445, 0.4444444444444445, 0.4444444444444445, 0.4444444444444445, 0.4444444444444445, 0.4444444444444445, 0.4444444444444445]","[0.4232246098736422, 0.1499967422053462, 0.4887226656723005, 0.532133190029125, 0.7601990865098924, 0.6247497767094502, 0.6406393245241445, 0.5092492408564644, 0.647300372169939, 0.42945059364949245]","[0.043664157, 0.022342702, 0.0026155023, 0.002780075, 0.0036500439, 0.03541067, 0.021868572, 0.0025648614, 0.06473289, 0.0022481768]"
8227,Without,screenwriter,Mark Jackson,1166381,533,183162,[],"[""Mark Arrol Jackson"",""Action Jackson""]",http://www.wikidata.org/entity/Q3569501,http://www.wikidata.org/entity/Q1342300,Without (film),Mark Jackson,2413,23159,Who was the screenwriter for Without?,"[""Mark Jackson"", ""Mark Arrol Jackson"", ""Action Jackson""]","['Who was the screenwriter for Without?', 'Who wrote the screenplay for Without?', 'Who was the scribe of the screenplay in Without?', ""Who took on the role of crafting Without's script?"", 'Who was responsible for composing the screenplay of Without?', 'Who was the wordsmith behind the screenplay of Without?', 'Who penned the script for Without?', 'Who authored the screenplay of Without?', ""Who was the primary influencer in shaping Without's screenplay composition?"", ""Who scripted Without's story?""]",25572,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0.4444444444444445, 0]","[0.45487207643237015, 0.7926902351771496, 0.819528916011188, 0.6176464385009632, 0.795397050360027, 0.5284983190230034, 0.7118311769930734, 0.9317132213675413, 0.7572053562229796, 0.6181701947523879]","[0.0013991673, 0.0013109334, 0.0042322148, 0.0005685199, 0.0049124295, 0.062129173, 0.0055545964, 7.222305e-05, 0.004536386, 0.00036364095]"
9002,A.D.,screenwriter,Anthony Burgess,931935,533,756044,"[""AD"",""A D"",""A. D.""]","[""John Anthony Burgess Wilson"",""John Burgess Wilson"",""Joseph Kell""]",http://www.wikidata.org/entity/Q278193,http://www.wikidata.org/entity/Q217619,A.D. (miniseries),Anthony Burgess,1463,24098,Who was the screenwriter for A.D.?,"[""Anthony Burgess"", ""John Anthony Burgess Wilson"", ""John Burgess Wilson"", ""Joseph Kell""]","['Who was the screenwriter for A.D.?', 'Who wrote the screenplay for A.D.?', 'Who was the scribe of the screenplay in A.D.?', ""Who took on the role of crafting A.D.'s script?"", 'Who was responsible for composing the screenplay of A.D.?', 'Who was the wordsmith behind the screenplay of A.D.?', 'Who penned the script for A.D.?', 'Who authored the screenplay of A.D.?', ""Who was the primary influencer in shaping A.D.'s screenplay composition?"", ""Who scripted A.D.'s story?""]",25561,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.6542613777989447, 0.6733609070172111, 0.3748117299599707, 0.32974657823152165, 0.8434448789432002, 0.8562058264699168, 0.6215004310860668, 0.8023254858948043, 0.3559987017775614, 0.5335115905692309]","[0.000887308, 2.1256268e-05, 0.12731287, 0.028538458, 0.011555518, 0.001922014, 0.008824505, 0.003753678, 0.07641051, 0.0019240204]"
8917,The Pilot,screenwriter,David Crane,2931671,533,1101728,"[""The One Where it All Began"",""The One Where Monica Gets a New Roommate"",""The First One"",""Friends pilot""]",[],http://www.wikidata.org/entity/Q977804,http://www.wikidata.org/entity/Q335672,The Pilot (Friends),David Crane (producer),7456,18103,Who was the screenwriter for The Pilot?,"[""Marta Kauffman"", ""Marta Fran Kauffman"", ""David Crane""]","['Who was the screenwriter for The Pilot?', 'Who wrote the screenplay for The Pilot?', 'Who was the scribe of the screenplay in The Pilot?', ""Who took on the role of crafting The Pilot's script?"", 'Who was responsible for composing the screenplay of The Pilot?', 'Who was the wordsmith behind the screenplay of The Pilot?', 'Who penned the script for The Pilot?', 'Who authored the screenplay of The Pilot?', ""Who was the primary influencer in shaping The Pilot's screenplay composition?"", ""Who scripted The Pilot's story?""]",25559,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.5318550277663643, 0.4032134901922956, 0.7117490524658651, 0.39343920010047934, 0.651406604303145, 0.6965547813204207, 0.24418283538715863, 0.37133642044626125, 0.4266923230104318, 0.4930410987746739]","[3.9746624e-06, 0.0011234186, 0.0017364835, 0.0063823294, 0.00055332965, 0.0012329693, 0.00019251289, 0.3181782, 0.11824383, 0.15445116]"
8774,The Commitments,screenwriter,Dick Clement,2153804,533,2384621,"[""Commitments""]",[],http://www.wikidata.org/entity/Q644065,http://www.wikidata.org/entity/Q711682,The Commitments (film),Dick Clement,21912,3532,Who was the screenwriter for The Commitments?,"[""Ian La Frenais"", ""Dick Clement"", ""Roddy Doyle"", ""Ruaidhrí Ó Dúill"", ""Ruaidhri O Duill""]","['Who was the screenwriter for The Commitments?', 'Who wrote the screenplay for The Commitments?', 'Who was the scribe of the screenplay in The Commitments?', ""Who took on the role of crafting The Commitments's script?"", 'Who was responsible for composing the screenplay of The Commitments?', 'Who was the wordsmith behind the screenplay of The Commitments?', 'Who penned the script for The Commitments?', 'Who authored the screenplay of The Commitments?', ""Who was the primary influencer in shaping The Commitments's screenplay composition?"", ""Who scripted The Commitments's story?""]",25444,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5, 0.5714285714285715, 0.5, 0.5714285714285715, 0.5714285714285715, 0.5714285714285715, 0.5714285714285715, 0.5714285714285715, 0, 0.5714285714285715]","[0.26882990485624536, 0.3450875663882056, 0.3008324988221173, 0.3727767650122794, 0.46904208716356277, 0.354629459217839, 0.3363440355314412, 0.31456477964278107, 0.6317306170742452, 0.4479020920156851]","[0.41520172, 0.10697946, 0.3429305, 0.15210134, 0.080662034, 0.16136873, 0.008546424, 0.1375284, 0.047991578, 0.071001075]"
