Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
8887,The Firm,screenwriter,John Grisham,2830675,533,37140,"[""Firm""]","[""John Ray Grisham, Jr."",""John Ray Grisham Jr""]",http://www.wikidata.org/entity/Q821692,http://www.wikidata.org/entity/Q106465,The Firm (1993 film),John Grisham,39704,75523,Who was the screenwriter for The Firm?,"[""John Grisham"", ""John Ray Grisham, Jr."", ""John Ray Grisham Jr""]","['Who was the screenwriter for The Firm?', 'Who wrote the screenplay for The Firm?', 'Who was the scribe of the screenplay in The Firm?', ""Who took on the role of crafting The Firm's script?"", 'Who was responsible for composing the screenplay of The Firm?', 'Who was the wordsmith behind the screenplay of The Firm?', 'Who penned the script for The Firm?', 'Who authored the screenplay of The Firm?', ""Who was the primary influencer in shaping The Firm's screenplay composition?"", ""Who scripted The Firm's story?""]",115227,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.5114891713916958, 0.3598157323537843, 0.4672753387954154, 0.6527350420881937, 0.35325437260493253, 0.3686558886742391, 0.7968675419601673, 0.8736395261179318, 0.5715083681057348, 0.5011928359653197]","[0.0010651596, 0.025940645, 0.08786012, 0.011333165, 0.04831768, 0.004968909, 1.79794e-05, 0.005491399, 0.0035795514, 0.06232027]"
9660,Thor,screenwriter,Mark Protosevich,754666,533,224648,[],"[""Mark David Protosevich""]",http://www.wikidata.org/entity/Q217020,http://www.wikidata.org/entity/Q1406447,Thor (film),Mark Protosevich,112482,2727,Who was the screenwriter for Thor?,"[""Mark Protosevich"", ""Mark David Protosevich"", ""Ashley Miller"", ""Ashley Edward Miller"", ""Zack Stentz""]","['Who was the screenwriter for Thor?', 'Who wrote the screenplay for Thor?', 'Who was the scribe of the screenplay in Thor?', ""Who took on the role of crafting Thor's script?"", 'Who was responsible for composing the screenplay of Thor?', 'Who was the wordsmith behind the screenplay of Thor?', 'Who penned the script for Thor?', 'Who authored the screenplay of Thor?', ""Who was the primary influencer in shaping Thor's screenplay composition?"", ""Who scripted Thor's story?""]",115209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5, 0, 0, 0, 0.5714285714285715, 0.5714285714285715, 0.4444444444444445, 0, 0, 0]","[0.568669884110468, 0.6640900034785888, 0.6285326588341575, 0.3543023811197354, 0.586001209314016, 0.5694882810825675, 0.4598815573579896, 0.5954787710451467, 0.8023093466685658, 0.6521181474570946]","[0.028808322, 0.022848504, 0.0350151, 0.003211181, 0.05713984, 0.08240028, 0.023498857, 0.008817982, 0.010676283, 0.014383692]"
8677,Thor,screenwriter,Ashley Miller,754666,533,1459263,[],"[""Ashley Edward Miller""]",http://www.wikidata.org/entity/Q217020,http://www.wikidata.org/entity/Q4805527,Thor (film),Ashley Miller (screenwriter),112482,1650,Who was the screenwriter for Thor?,"[""Mark Protosevich"", ""Mark David Protosevich"", ""Ashley Miller"", ""Ashley Edward Miller"", ""Zack Stentz""]","['Who was the screenwriter for Thor?', 'Who wrote the screenplay for Thor?', 'Who was the scribe of the screenplay in Thor?', ""Who took on the role of crafting Thor's script?"", 'Who was responsible for composing the screenplay of Thor?', 'Who was the wordsmith behind the screenplay of Thor?', 'Who penned the script for Thor?', 'Who authored the screenplay of Thor?', ""Who was the primary influencer in shaping Thor's screenplay composition?"", ""Who scripted Thor's story?""]",114132,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5, 0.6666666666666666, 0.4444444444444445, 0.5714285714285715, 0.5, 0, 0.5, 0, 0, 0]","[0.590175961930459, 0.41646890237797307, 0.516679631253521, 0.3971711899840804, 0.5720791028545318, 0.6339301405505193, 0.47948836421885077, 0.5746015624290738, 0.15746527362563587, 0.6438995317535348]","[0.013508119, 0.0039987084, 0.034832556, 0.013943567, 0.10097267, 0.03489776, 0.016680047, 0.042769346, 0.55058193, 0.033442345]"
9180,Open House,screenwriter,Brad Falchuk,970061,533,1040616,[],"[""Bradley Douglas Falchuk""]",http://www.wikidata.org/entity/Q2919720,http://www.wikidata.org/entity/Q315750,Open House (American Horror Story),Brad Falchuk,2408,111573,Who was the screenwriter for Open House?,"[""Brad Falchuk"", ""Bradley Douglas Falchuk""]","['Who was the screenwriter for Open House?', 'Who wrote the screenplay for Open House?', 'Who was the scribe of the screenplay in Open House?', ""Who took on the role of crafting Open House's script?"", 'Who was responsible for composing the screenplay of Open House?', 'Who was the wordsmith behind the screenplay of Open House?', 'Who penned the script for Open House?', 'Who authored the screenplay of Open House?', ""Who was the primary influencer in shaping Open House's screenplay composition?"", ""Who scripted Open House's story?""]",113981,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.4629824353468823, 0.7083874987432319, 0.6246258707464682, 0.7745106676599376, 0.7879343549311815, 0.8278525644342972, 0.22814210302378757, 0.6255904884591663, 0.6561545054110582, 0.4154134301278536]","[0.066673264, 0.011814142, 0.00035581682, 0.0009632541, 0.017737394, 0.016225047, 0.004527228, 0.018444369, 0.027128395, 0.065039225]"
9703,Thor,screenwriter,Zack Stentz,754666,533,2558205,[],[],http://www.wikidata.org/entity/Q217020,http://www.wikidata.org/entity/Q7475875,Thor (film),Zack Stentz,112482,1444,Who was the screenwriter for Thor?,"[""Mark Protosevich"", ""Mark David Protosevich"", ""Ashley Miller"", ""Ashley Edward Miller"", ""Zack Stentz""]","['Who was the screenwriter for Thor?', 'Who wrote the screenplay for Thor?', 'Who was the scribe of the screenplay in Thor?', ""Who took on the role of crafting Thor's script?"", 'Who was responsible for composing the screenplay of Thor?', 'Who was the wordsmith behind the screenplay of Thor?', 'Who penned the script for Thor?', 'Who authored the screenplay of Thor?', ""Who was the primary influencer in shaping Thor's screenplay composition?"", ""Who scripted Thor's story?""]",113926,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0.6666666666666666, 0, 0, 0.5714285714285715, 0, 0, 0.5714285714285715, 0, 0]","[0.1710419430714929, 0.30449043252215335, 0.39720382898294804, 0.4652979672186027, 0.586001209314016, 0.3430641863361735, 0.612529751666721, 0.5695197552333868, 0.31003145349770395, 0.6438995317535348]","[0.593619, 7.773281e-06, 0.03695111, 0.095922336, 0.05713984, 0.19368094, 0.013453608, 0.025026726, 0.314126, 0.033442345]"
8840,Pilot,screenwriter,Brad Falchuk,2006357,533,1040616,"[""Glee pilot""]","[""Bradley Douglas Falchuk""]",http://www.wikidata.org/entity/Q600488,http://www.wikidata.org/entity/Q315750,Pilot (Glee),Brad Falchuk,1862,111573,Who was the screenwriter for Pilot?,"[""Brad Falchuk"", ""Bradley Douglas Falchuk"", ""Ian Brennan""]","['Who was the screenwriter for Pilot?', 'Who wrote the screenplay for Pilot?', 'Who was the scribe of the screenplay in Pilot?', ""Who took on the role of crafting Pilot's script?"", 'Who was responsible for composing the screenplay of Pilot?', 'Who was the wordsmith behind the screenplay of Pilot?', 'Who penned the script for Pilot?', 'Who authored the screenplay of Pilot?', ""Who was the primary influencer in shaping Pilot's screenplay composition?"", ""Who scripted Pilot's story?""]",113435,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.371104714275224, 0.5684161287209026, 0.6135344276653806, 0.7042583328941772, 0.34764374814802945, 0.4999361990206287, 0.5068747537683654, 0.4779207055455234, 0.2508580473856318, 0.8011414498449916]","[0.31454492, 0.02033616, 0.0019707906, 0.00800101, 9.713947e-05, 0.023250816, 0.020972526, 0.00045553176, 0.005090944, 0.0011467511]"
8122,Persona,screenwriter,Ingmar Bergman,2322482,533,2581863,[],"[""Ernst Ingmar Bergman""]",http://www.wikidata.org/entity/Q695255,http://www.wikidata.org/entity/Q7546,Persona (1966 film),Ingmar Bergman,19543,93841,Who was the screenwriter for Persona?,"[""Ingmar Bergman"", ""Ernst Ingmar Bergman""]","['Who was the screenwriter for Persona?', 'Who wrote the screenplay for Persona?', 'Who was the scribe of the screenplay in Persona?', ""Who took on the role of crafting Persona's script?"", 'Who was responsible for composing the screenplay of Persona?', 'Who was the wordsmith behind the screenplay of Persona?', 'Who penned the script for Persona?', 'Who authored the screenplay of Persona?', ""Who was the primary influencer in shaping Persona's screenplay composition?"", ""Who scripted Persona's story?""]",113384,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5714285714285715, 0.5, 0.5, 0, 0.5714285714285715, 0.5, 0.5, 0.5714285714285715, 0.5, 0.5]","[0.4572638909000272, 0.31320438131341005, 0.3108090975276264, 0.2701238347969998, 0.21214443403189717, 0.36641972469760387, 0.3295951416275883, 0.3199458001075128, 0.33243487884719325, 0.4103389045517116]","[0.02447989, 0.34341547, 0.32605237, 0.23367529, 0.027234266, 0.14570546, 0.01338126, 0.16130228, 0.27542624, 0.012299417]"
9430,Love Love Love,screenwriter,Brad Falchuk,280005,533,1040616,"[""Love Love Love (Glee)""]","[""Bradley Douglas Falchuk""]",http://www.wikidata.org/entity/Q14955814,http://www.wikidata.org/entity/Q315750,"Love, Love, Love (Glee)",Brad Falchuk,1150,111573,Who was the screenwriter for Love Love Love?,"[""Brad Falchuk"", ""Bradley Douglas Falchuk""]","['Who was the screenwriter for Love Love Love?', 'Who wrote the screenplay for Love Love Love?', 'Who was the scribe of the screenplay in Love Love Love?', ""Who took on the role of crafting Love Love Love's script?"", 'Who was responsible for composing the screenplay of Love Love Love?', 'Who was the wordsmith behind the screenplay of Love Love Love?', 'Who penned the script for Love Love Love?', 'Who authored the screenplay of Love Love Love?', ""Who was the primary influencer in shaping Love Love Love's screenplay composition?"", ""Who scripted Love Love Love's story?""]",112723,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.29194786327837824, 0.5868343645151547, 0.49110654476335497, 0.6170664894053872, 0.5199002658176973, 0.5362322116834738, 0.32648961140666655, 0.5396767628069808, 0.602962950190788, 0.7993250265654813]","[0.37926412, 0.0010652215, 0.0029902565, 1.8207948e-05, 0.000687499, 0.00057330827, 0.008525758, 0.00021892283, 0.0025340274, 0.007516203]"
10008,Dream On,screenwriter,Brad Falchuk,874884,533,1040616,[],"[""Bradley Douglas Falchuk""]",http://www.wikidata.org/entity/Q2599787,http://www.wikidata.org/entity/Q315750,Dream On (Glee),Brad Falchuk,1117,111573,Who was the screenwriter for Dream On?,"[""Brad Falchuk"", ""Bradley Douglas Falchuk""]","['Who was the screenwriter for Dream On?', 'Who wrote the screenplay for Dream On?', 'Who was the scribe of the screenplay in Dream On?', ""Who took on the role of crafting Dream On's script?"", 'Who was responsible for composing the screenplay of Dream On?', 'Who was the wordsmith behind the screenplay of Dream On?', 'Who penned the script for Dream On?', 'Who authored the screenplay of Dream On?', ""Who was the primary influencer in shaping Dream On's screenplay composition?"", ""Who scripted Dream On's story?""]",112690,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.46367752711944504, 0.39581091860938317, 0.6168005617366575, 0.8979700923956688, 0.4755556844910966, 0.5112704716807774, 0.5170922028411289, 0.3537208296933515, 0.4619560789128012, 0.2442355787368679]","[0.04297933, 0.008113769, 0.0013509672, 0.00043969878, 0.067913815, 1.0005537e-05, 0.0023564096, 0.00012978681, 0.08314572, 0.01771552]"
8645,100,screenwriter,Brad Falchuk,413687,533,1040616,[],"[""Bradley Douglas Falchuk""]",http://www.wikidata.org/entity/Q16240051,http://www.wikidata.org/entity/Q315750,100 (Glee),Brad Falchuk,1062,111573,Who was the screenwriter for 100?,"[""Brad Falchuk"", ""Bradley Douglas Falchuk"", ""Ian Brennan""]","['Who was the screenwriter for 100?', 'Who wrote the screenplay for 100?', 'Who was the scribe of the screenplay in 100?', ""Who took on the role of crafting 100's script?"", 'Who was responsible for composing the screenplay of 100?', 'Who was the wordsmith behind the screenplay of 100?', 'Who penned the script for 100?', 'Who authored the screenplay of 100?', ""Who was the primary influencer in shaping 100's screenplay composition?"", ""Who scripted 100's story?""]",112635,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.7905048572599798, 0.8351930358762693, 0.46268802414360505, 0.6264136187936687, 0.5389211793033258, 0.6793786455170548, 0.8600739405821053, 0.8183799080928634, 0.7961659419635473, 0.36922329656943276]","[0.013632266, 0.0005199303, 0.015050036, 2.9444807e-05, 0.00028343152, 0.009634856, 0.00028016925, 4.4061064e-05, 0.01157175, 5.4588845e-06]"
