Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
13954,Honduras,capital,Tegucigalpa,2705837,422,1064845,"[""hn"",""\ud83c\udded\ud83c\uddf3"",""Republic of Honduras"",""Honduran Republic"",""HON""]",[],http://www.wikidata.org/entity/Q783,http://www.wikidata.org/entity/Q3238,Honduras,Tegucigalpa,80849,17666,What is the capital of Honduras?,"[""Tegucigalpa""]","['What is the capital of Honduras?', 'What is the primary city in Honduras?', 'Which urban center holds a central role in Honduras?', 'Which city houses the main government of Honduras?', 'What city is the main administrative center of Honduras?', 'What urban area holds the capital status of Honduras?', 'Which city is the political focal point of Honduras?', 'Which city is the primary seat of authority for Honduras?', 'What is the principal city of Honduras?', 'What is the chief city of Honduras?']",98515,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.3947545992414422, 0.2633721406212187, 0.40271729209806345, 0.6814237564924487, 0.34193149422488883, 0.4920594911524061, 0.33284311769521346, 0.3658331438252818, 0.5101128913425491, 0.3914597352354948]","[0.048164017, 0.3952873, 0.18859929, 0.0012195595, 0.076345555, 0.016889723, 0.3054528, 0.23501651, 0.0006896979, 0.09342547]"
13829,Kingdom of England,capital,Winchester,580746,422,534568,"[""England""]","[""Winchester, Hampshire""]",http://www.wikidata.org/entity/Q179876,http://www.wikidata.org/entity/Q172157,Kingdom of England,Winchester,69770,28539,What is the capital of Kingdom of England?,"[""Winchester"", ""Winchester, Hampshire"", ""Westminster"", ""City of Westminster"", ""City of London"", ""the City"", ""Square Mile"", ""City and County of the City of London"", ""City of London (unparished area)"", ""London"", ""London, UK"", ""London, United Kingdom"", ""London, England"", ""Modern Babylon""]","['What is the capital of Kingdom of England?', 'What is the primary city in Kingdom of England?', 'Which urban center holds a central role in Kingdom of England?', 'Which city houses the main government of Kingdom of England?', 'What city is the main administrative center of Kingdom of England?', 'What urban area holds the capital status of Kingdom of England?', 'Which city is the political focal point of Kingdom of England?', 'Which city is the primary seat of authority for Kingdom of England?', 'What is the principal city of Kingdom of England?', 'What is the chief city of Kingdom of England?']",98309,"[0, 1, 1, 1, 0, 1, 1, 0, 0, 0]",,"[0.25, 1.0, 1.0, 1.0, 0.4444444444444444, 1.0, 1.0, 0.4444444444444444, 0.4, 0.33333333333333337]","[0.648048109028194, 0.14324777024980226, 0.15894241830307707, 0.15768442382293896, 0.6092874913259233, 0.15663485400374372, 0.1597545923457929, 0.5326841839774431, 0.688572286559064, 0.6248270451232427]","[0.0071129384, 0.2138145, 0.33111975, 0.428871, 0.08175595, 0.29746994, 0.37265772, 0.12315536, 0.04098581, 0.08272858]"
13813,Australian Capital Territory,capital,Canberra,1069000,422,1026681,"[""ACT"",""A.C.T.""]",[],http://www.wikidata.org/entity/Q3258,http://www.wikidata.org/entity/Q3114,Australian Capital Territory,Canberra,31007,67011,What is the capital of Australian Capital Territory?,"[""Canberra""]","['What is the capital of Australian Capital Territory?', 'What is the primary city in Australian Capital Territory?', 'Which urban center holds a central role in Australian Capital Territory?', 'Which city houses the main government of Australian Capital Territory?', 'What city is the main administrative center of Australian Capital Territory?', 'What urban area holds the capital status of Australian Capital Territory?', 'Which city is the political focal point of Australian Capital Territory?', 'Which city is the primary seat of authority for Australian Capital Territory?', 'What is the principal city of Australian Capital Territory?', 'What is the chief city of Australian Capital Territory?']",98018,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0]",,"[0.4, 0.4, 1.0, 0.2857142857142857, 1.0, 0.25, 0.2857142857142857, 1.0, 0.4, 0.2857142857142857]","[0.3771319266985658, 0.43323228992547114, 0.14324777024980226, 0.6743524767904515, 0.1452627368590318, 0.7203593529696617, 0.5285759345783779, 0.15611389124937886, 0.3725063371529517, 0.8779972455215325]","[0.28417692, 0.2414566, 0.2138145, 0.006055559, 0.22270013, 0.0051062773, 0.04689159, 0.29205668, 0.30369577, 0.0004620695]"
13960,Ukrainian Soviet Socialist Republic,capital,Kyiv,176727,422,652572,"[""Ukrainian SSR"",""Soviet Ukraine"",""Ukrainian S.S.R"",""Communist Ukraine"",""Ukraine""]","[""Kiev"",""Kyjiv"",""Kyyiv"",""Kyjiw"",""Kyiw"",""Ky\u00efv"",""Kief"",""Kieff"",""Kiew"",""Kioff"",""Kiof"",""Kiowia"",""Kiovia"",""Kiow"",""Kiou"",""Ky\u0457v""]",http://www.wikidata.org/entity/Q133356,http://www.wikidata.org/entity/Q1899,Ukrainian Soviet Socialist Republic,Kyiv,25437,70267,What is the capital of Ukrainian Soviet Socialist Republic?,"[""Kyiv"", ""Kiev"", ""Kyjiv"", ""Kyyiv"", ""Kyjiw"", ""Kyiw"", ""Kyïv"", ""Kief"", ""Kieff"", ""Kiew"", ""Kioff"", ""Kiof"", ""Kiowia"", ""Kiovia"", ""Kiow"", ""Kiou"", ""Kyїv""]","['What is the capital of Ukrainian Soviet Socialist Republic?', 'What is the primary city in Ukrainian Soviet Socialist Republic?', 'Which urban center holds a central role in Ukrainian Soviet Socialist Republic?', 'Which city houses the main government of Ukrainian Soviet Socialist Republic?', 'What city is the main administrative center of Ukrainian Soviet Socialist Republic?', 'What urban area holds the capital status of Ukrainian Soviet Socialist Republic?', 'Which city is the political focal point of Ukrainian Soviet Socialist Republic?', 'Which city is the primary seat of authority for Ukrainian Soviet Socialist Republic?', 'What is the principal city of Ukrainian Soviet Socialist Republic?', 'What is the chief city of Ukrainian Soviet Socialist Republic?']",95704,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",,"[0.33333333333333337, 0.2857142857142857, 0.2222222222222222, 0.2857142857142857, 0.33333333333333337, 1.0, 0.2222222222222222, 1.0, 0.33333333333333337, 1.0]","[0.5599872117230471, 0.5524661432219012, 0.46739679158785086, 0.6070138281694776, 0.7323742688650866, 0.15223125997156023, 0.74828351940315, 0.15969874018556784, 0.5592355826292563, 0.15223125997156023]","[0.009864757, 0.06989587, 0.05440535, 0.006314371, 0.007921541, 0.26082864, 0.020195387, 0.37876555, 0.112077855, 0.26082864]"
14005,Crete,capital,Heraklion,1125420,422,368105,[],"[""Heraclion"",""Iraklion"",""Irakleion""]",http://www.wikidata.org/entity/Q34374,http://www.wikidata.org/entity/Q160544,Crete,Heraklion,75890,19639,What is the capital of Crete?,"[""Heraklion"", ""Heraclion"", ""Iraklion"", ""Irakleion""]","['What is the capital of Crete?', 'What is the primary city in Crete?', 'Which urban center holds a central role in Crete?', 'Which city houses the main government of Crete?', 'What city is the main administrative center of Crete?', 'What urban area holds the capital status of Crete?', 'Which city is the political focal point of Crete?', 'Which city is the primary seat of authority for Crete?', 'What is the principal city of Crete?', 'What is the chief city of Crete?']",95529,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",,"[0.4, 0.4, 0.2857142857142857, 0.33333333333333337, 0.4, 0.4, 0.4, 0.4, 0.2857142857142857, 1.0]","[0.6012995412634041, 0.3116777167585408, 0.3761712400493924, 0.47369248762793814, 0.3641303848572094, 0.42079629002080626, 0.6308187682697012, 0.31313579267594627, 0.3898222366753849, 0.11251622230209084]","[0.015473392, 0.35005257, 0.049719296, 0.10261187, 0.11343372, 0.15276566, 0.002500832, 0.11026431, 0.07489384, 0.12421299]"
14187,Guinea,capital,Conakry,2727,422,1200955,"[""Guinea-Conakry"",""Republic of Guinea"",""R\u00e9publique de Guin\u00e9e"",""gn"",""\ud83c\uddec\ud83c\uddf3"",""Republique de Guinee"",""GUI""]",[],http://www.wikidata.org/entity/Q1006,http://www.wikidata.org/entity/Q3733,Guinea,Conakry,80775,12947,What is the capital of Guinea?,"[""Conakry""]","['What is the capital of Guinea?', 'What is the primary city in Guinea?', 'Which urban center holds a central role in Guinea?', 'Which city houses the main government of Guinea?', 'What city is the main administrative center of Guinea?', 'What urban area holds the capital status of Guinea?', 'Which city is the political focal point of Guinea?', 'Which city is the primary seat of authority for Guinea?', 'What is the principal city of Guinea?', 'What is the chief city of Guinea?']",93722,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",,"[0.33333333333333337, 0.5, 0.2857142857142857, 0.33333333333333337, 1.0, 1.0, 0.4, 0.2857142857142857, 0.33333333333333337, 0.2857142857142857]","[0.5539928278382329, 0.507216507897995, 0.5039332269605057, 0.7369006519965992, 0.13781507504941767, 0.13550375753342095, 0.466336888803187, 0.46192624505043606, 0.453827997161255, 0.4408848734425968]","[0.021775607, 0.05869494, 0.15061146, 0.026382424, 0.19274196, 0.1847675, 0.18303573, 0.1567531, 0.046100568, 0.12817393]"
14139,South Australia,capital,Adelaide,1167001,422,1621094,"[""SA"",""S.A."",""S. Aust.""]","[""Greater Adelaide""]",http://www.wikidata.org/entity/Q35715,http://www.wikidata.org/entity/Q5112,South Australia,Adelaide,37335,55362,What is the capital of South Australia?,"[""Adelaide"", ""Greater Adelaide""]","['What is the capital of South Australia?', 'What is the primary city in South Australia?', 'Which urban center holds a central role in South Australia?', 'Which city houses the main government of South Australia?', 'What city is the main administrative center of South Australia?', 'What urban area holds the capital status of South Australia?', 'Which city is the political focal point of South Australia?', 'Which city is the primary seat of authority for South Australia?', 'What is the principal city of South Australia?', 'What is the chief city of South Australia?']",92697,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",,"[0.2857142857142857, 0.33333333333333337, 0.2857142857142857, 0.4, 0.2857142857142857, 0.2857142857142857, 0.4, 1.0, 0.33333333333333337, 0.4]","[0.38320349846086266, 0.2730365675244856, 0.523882068173213, 0.5982864962133109, 0.5588034001297151, 0.467182568867794, 0.4570923264410509, 0.15973620963742502, 0.6344129723790055, 0.40690239974717085]","[0.2689405, 0.38902336, 0.14019826, 0.018599508, 0.030077217, 0.16083193, 0.1657451, 0.3605638, 0.025511952, 0.17749888]"
13650,Canton of Geneva,capital,Geneva,113124,422,2376315,"[""GE"",""Geneva"",""Canton de Gen\u00e8ve"",""Canton de Geneve"",""Geneve""]","[""Gen\u00e8ve"",""Geneva GE"",""Geneve"",""Genf""]",http://www.wikidata.org/entity/Q11917,http://www.wikidata.org/entity/Q71,Canton of Geneva,Geneva,10863,80696,What is the capital of Canton of Geneva?,"[""Geneva"", ""Genève"", ""Geneva GE"", ""Geneve"", ""Genf""]","['What is the capital of Canton of Geneva?', 'What is the primary city in Canton of Geneva?', 'Which urban center holds a central role in Canton of Geneva?', 'Which city houses the main government of Canton of Geneva?', 'What city is the main administrative center of Canton of Geneva?', 'What urban area holds the capital status of Canton of Geneva?', 'Which city is the political focal point of Canton of Geneva?', 'Which city is the primary seat of authority for Canton of Geneva?', 'What is the principal city of Canton of Geneva?', 'What is the chief city of Canton of Geneva?']",91559,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",,"[0.25, 0.2857142857142857, 1.0, 0.2857142857142857, 1.0, 0.4, 0.2857142857142857, 0.33333333333333337, 0.4, 0.2857142857142857]","[0.4528219902562066, 0.35273459998318907, 0.11518315453787499, 0.4574374510632516, 0.1294458665006238, 0.43353910975881926, 0.4909110383548422, 0.5235763194394945, 0.2930867238274073, 0.3819685451068127]","[0.027336638, 0.1093918, 0.12999068, 0.10900578, 0.16595316, 0.1388962, 0.070616364, 0.08625129, 0.3682859, 0.14044785]"
13873,Kingdom of England,capital,Westminster,580746,422,652783,"[""England""]","[""City of Westminster""]",http://www.wikidata.org/entity/Q179876,http://www.wikidata.org/entity/Q189960,Kingdom of England,Westminster,69770,20796,What is the capital of Kingdom of England?,"[""Winchester"", ""Winchester, Hampshire"", ""Westminster"", ""City of Westminster"", ""City of London"", ""the City"", ""Square Mile"", ""City and County of the City of London"", ""City of London (unparished area)"", ""London"", ""London, UK"", ""London, United Kingdom"", ""London, England"", ""Modern Babylon""]","['What is the capital of Kingdom of England?', 'What is the primary city in Kingdom of England?', 'Which urban center holds a central role in Kingdom of England?', 'Which city houses the main government of Kingdom of England?', 'What city is the main administrative center of Kingdom of England?', 'What urban area holds the capital status of Kingdom of England?', 'Which city is the political focal point of Kingdom of England?', 'Which city is the primary seat of authority for Kingdom of England?', 'What is the principal city of Kingdom of England?', 'What is the chief city of Kingdom of England?']",90566,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",,"[0.25, 0.4444444444444444, 0.4, 0.36363636363636365, 0.33333333333333337, 1.0, 0.33333333333333337, 1.0, 0.33333333333333337, 0.4]","[0.5999591533176337, 0.5623337108301275, 0.7614089057033042, 0.6726906884587678, 0.7376592445732961, 0.15663485400374372, 0.6743369363449262, 0.15768442382293896, 0.726946259893761, 0.7030038872992719]","[0.0013850146, 0.11369161, 0.029127417, 0.019197045, 0.040137216, 0.29746994, 0.0034739028, 0.428871, 0.03244002, 0.04531262]"
13671,Benin,capital,Porto-Novo,2920830,422,1218000,"[""Republic of Benin"",""Dahomey"",""bj"",""\ud83c\udde7\ud83c\uddef"",""BEN""]","[""Hogbonou"",""Adjac\u00e9"",""Adjace"",""Hogbonu"",""\u00c0j\u00e0sh\u00e9 Il\u00e9""]",http://www.wikidata.org/entity/Q962,http://www.wikidata.org/entity/Q3799,Benin,Porto-Novo,83376,6470,What is the capital of Benin?,"[""Porto-Novo"", ""Hogbonou"", ""Adjacé"", ""Adjace"", ""Hogbonu"", ""Àjàshé Ilé""]","['What is the capital of Benin?', 'What is the primary city in Benin?', 'Which urban center holds a central role in Benin?', 'Which city houses the main government of Benin?', 'What city is the main administrative center of Benin?', 'What urban area holds the capital status of Benin?', 'Which city is the political focal point of Benin?', 'Which city is the primary seat of authority for Benin?', 'What is the principal city of Benin?', 'What is the chief city of Benin?']",89846,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0]","[0.45094359787207966, 0.48541780643469196, 0.4039170340720393, 0.1595531521873085, 0.35557784996379316, 0.2732162937517828, 0.15938174136498637, 0.15629734587079186, 0.6116077342406673, 0.4369825944428381]","[0.049260214, 0.09952785, 0.18483269, 0.3489662, 0.33687276, 0.050106373, 0.39375544, 0.44717938, 0.033210803, 0.03434777]"
