Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
13820,Kaluga Governorate,capital,Kaluga,1070372,422,944529,[],"[""Kalyga""]",http://www.wikidata.org/entity/Q326353,http://www.wikidata.org/entity/Q2837,Kaluga Governorate,Kaluga,718,4294,What is the capital of Kaluga Governorate?,"[""Kaluga"", ""Kalyga""]","['What is the capital of Kaluga Governorate?', 'What is the primary city in Kaluga Governorate?', 'Which urban center holds a central role in Kaluga Governorate?', 'Which city houses the main government of Kaluga Governorate?', 'What city is the main administrative center of Kaluga Governorate?', 'What urban area holds the capital status of Kaluga Governorate?', 'Which city is the political focal point of Kaluga Governorate?', 'Which city is the primary seat of authority for Kaluga Governorate?', 'What is the principal city of Kaluga Governorate?', 'What is the chief city of Kaluga Governorate?']",5012,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.4, 0.33333333333333337, 0.33333333333333337, 0.4, 0.4, 0.2857142857142857, 0.4, 0.2857142857142857, 0.4, 0.4]","[0.261786137078742, 0.28321028736543324, 0.31791066761401143, 0.27253986473137237, 0.25172363289083044, 0.3041915630124632, 0.2592876961709266, 0.18303860366697838, 0.24774854329782017, 0.3041112915014577]","[0.35305113, 0.07568002, 0.13705216, 0.31652755, 0.3990663, 0.031299703, 0.34940088, 0.18964113, 0.41013607, 0.11293347]"
14023,Tocantins,capital,Palmas,1308367,422,577128,"[""Tocantins state"",""TO""]",[],http://www.wikidata.org/entity/Q43695,http://www.wikidata.org/entity/Q178993,Tocantins,"Palmas, Tocantins",3129,1872,What is the capital of Tocantins?,"[""Palmas""]","['What is the capital of Tocantins?', 'What is the primary city in Tocantins?', 'Which urban center holds a central role in Tocantins?', 'Which city houses the main government of Tocantins?', 'What city is the main administrative center of Tocantins?', 'What urban area holds the capital status of Tocantins?', 'Which city is the political focal point of Tocantins?', 'Which city is the primary seat of authority for Tocantins?', 'What is the principal city of Tocantins?', 'What is the chief city of Tocantins?']",5001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.25, 0.2857142857142857, 0.33333333333333337, 0.33333333333333337, 0.33333333333333337, 0.25, 0.2857142857142857, 0.33333333333333337, 0.33333333333333337, 0.33333333333333337]","[0.2201219886280302, 0.2029293880273255, 0.28386347902339704, 0.2406889427059447, 0.4192242566250127, 0.1917903799539436, 0.36068773363171375, 0.2522786151638362, 0.2079783785903837, 0.2360693397654734]","[0.26773286, 0.032496184, 0.27686936, 0.413788, 0.010530533, 0.2129679, 0.02964149, 0.09816096, 0.5116704, 0.43733042]"
14068,Nitra Region,capital,Nitra,622671,422,889273,"[""Nitriansky kraj""]",[],http://www.wikidata.org/entity/Q184548,http://www.wikidata.org/entity/Q26397,Nitra Region,Nitra,1097,3899,What is the capital of Nitra Region?,"[""Nitra""]","['What is the capital of Nitra Region?', 'What is the primary city in Nitra Region?', 'Which urban center holds a central role in Nitra Region?', 'Which city houses the main government of Nitra Region?', 'What city is the main administrative center of Nitra Region?', 'What urban area holds the capital status of Nitra Region?', 'Which city is the political focal point of Nitra Region?', 'Which city is the primary seat of authority for Nitra Region?', 'What is the principal city of Nitra Region?', 'What is the chief city of Nitra Region?']",4996,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.3086585223018531, 0.3226994337975482, 0.3745697854860335, 0.48660297233694405, 0.2570584532279706, 0.3723929558912227, 0.2289043614046296, 0.3039170497458443, 0.2510903701837054, 0.28676249754262095]","[0.3591128, 0.04766566, 0.0816364, 0.0037062403, 0.46590266, 0.0489498, 0.5141355, 0.109318234, 0.4771342, 0.044057883]"
13949,Heves County,capital,Eger,657841,422,443425,[],"[""Jager"",""Erlau""]",http://www.wikidata.org/entity/Q191604,http://www.wikidata.org/entity/Q167109,Heves County,Eger,1046,3884,What is the capital of Heves County?,"[""Eger"", ""Jager"", ""Erlau""]","['What is the capital of Heves County?', 'What is the primary city in Heves County?', 'Which urban center holds a central role in Heves County?', 'Which city houses the main government of Heves County?', 'What city is the main administrative center of Heves County?', 'What urban area holds the capital status of Heves County?', 'Which city is the political focal point of Heves County?', 'Which city is the primary seat of authority for Heves County?', 'What is the principal city of Heves County?', 'What is the chief city of Heves County?']",4930,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.33333333333333337, 0.33333333333333337, 0.25, 0.33333333333333337, 0.33333333333333337, 0.33333333333333337, 0.33333333333333337, 0.33333333333333337, 0.2857142857142857, 0.2857142857142857]","[0.22772689321405942, 0.2664531882405679, 0.15389371221384787, 0.30542923407393796, 0.23389551367931907, 0.32101884741798464, 0.27895359626990535, 0.24985627837907298, 0.20152136883373495, 0.25343249055513406]","[0.4623755, 0.35931152, 0.27273884, 0.034569096, 0.43601963, 0.16176507, 0.15651873, 0.392342, 0.009792358, 0.047249347]"
13643,Northumberland County,capital,Sunbury,1531782,422,110196,"[""Northumberland County, Pennsylvania""]","[""Sunbury, Pennsylvania""]",http://www.wikidata.org/entity/Q494164,http://www.wikidata.org/entity/Q1187059,"Northumberland County, Pennsylvania","Sunbury, Pennsylvania",2650,2162,What is the capital of Northumberland County?,"[""Sunbury"", ""Sunbury, Pennsylvania""]","['What is the capital of Northumberland County?', 'What is the primary city in Northumberland County?', 'Which urban center holds a central role in Northumberland County?', 'Which city houses the main government of Northumberland County?', 'What city is the main administrative center of Northumberland County?', 'What urban area holds the capital status of Northumberland County?', 'Which city is the political focal point of Northumberland County?', 'Which city is the primary seat of authority for Northumberland County?', 'What is the principal city of Northumberland County?', 'What is the chief city of Northumberland County?']",4812,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.30453558731541586, 0.3715974775773463, 0.4592663239055158, 0.36809082561899564, 0.32097249500912745, 0.2551056040966777, 0.3145718535899366, 0.39725004586642204, 0.4106444944543982, 0.39843343981181534]","[0.30474097, 0.15701146, 0.013154469, 0.003826076, 0.022054901, 0.3892049, 0.117394656, 0.02110489, 0.008494201, 0.054141723]"
13677,Beheira Governorate,capital,Damanhur,1009692,422,1076610,[],[],http://www.wikidata.org/entity/Q30630,http://www.wikidata.org/entity/Q328153,Beheira Governorate,Damanhur,2796,1871,What is the capital of Beheira Governorate?,"[""Damanhur""]","['What is the capital of Beheira Governorate?', 'What is the primary city in Beheira Governorate?', 'Which urban center holds a central role in Beheira Governorate?', 'Which city houses the main government of Beheira Governorate?', 'What city is the main administrative center of Beheira Governorate?', 'What urban area holds the capital status of Beheira Governorate?', 'Which city is the political focal point of Beheira Governorate?', 'Which city is the primary seat of authority for Beheira Governorate?', 'What is the principal city of Beheira Governorate?', 'What is the chief city of Beheira Governorate?']",4667,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.026581741445986788, 0.07528656281134108, 0.665102292158744, 0.224348711208637, 0.2537386810400094, 0.057941083798999066, 0.4457749777460088, 0.04726581943035571, 0.03841374621225811, 0.38042712460264977]","[0.9367494, 0.8257701, 0.006729194, 0.15943727, 0.43308637, 0.85562193, 0.08255171, 0.8905703, 0.907093, 0.026622046]"
13620,Massac County,capital,Metropolis,1488986,422,1002450,"[""Massac County, Illinois""]","[""Metropolis, Illinois""]",http://www.wikidata.org/entity/Q486476,http://www.wikidata.org/entity/Q304036,"Massac County, Illinois","Metropolis, Illinois",1002,3472,What is the capital of Massac County?,"[""Metropolis"", ""Metropolis, Illinois""]","['What is the capital of Massac County?', 'What is the primary city in Massac County?', 'Which urban center holds a central role in Massac County?', 'Which city houses the main government of Massac County?', 'What city is the main administrative center of Massac County?', 'What urban area holds the capital status of Massac County?', 'Which city is the political focal point of Massac County?', 'Which city is the primary seat of authority for Massac County?', 'What is the principal city of Massac County?', 'What is the chief city of Massac County?']",4474,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0.4, 0, 0]","[0.21399153358498318, 0.2916399521414619, 0.19280648734592165, 0.2932889328971604, 0.3039449534374721, 0.44167726190004203, 0.2839038927351385, 0.20797016806845214, 0.26951325122052394, 0.2709394066620946]","[0.40513432, 0.04247869, 0.32589707, 0.26422718, 0.115689166, 0.07468158, 0.10800657, 0.5110693, 0.34411538, 0.052159086]"
13637,Corrientes,capital,Corrientes,1321886,422,1315441,"[""Corrientes, Argentina"",""Corrientes Province, Argentina"",""AR-W"",""CR"",""Provincia de Corrientes""]","[""National Capital of Chamam\u00e9"",""National Capital of Carnival"",""City of Murals""]",http://www.wikidata.org/entity/Q44758,http://www.wikidata.org/entity/Q44211,Corrientes Province,Corrientes,2460,1966,What is the capital of Corrientes?,"[""Corrientes"", ""National Capital of Chamamé"", ""National Capital of Carnival"", ""City of Murals""]","['What is the capital of Corrientes?', 'What is the primary city in Corrientes?', 'Which urban center holds a central role in Corrientes?', 'Which city houses the main government of Corrientes?', 'What city is the main administrative center of Corrientes?', 'What urban area holds the capital status of Corrientes?', 'Which city is the political focal point of Corrientes?', 'Which city is the primary seat of authority for Corrientes?', 'What is the principal city of Corrientes?', 'What is the chief city of Corrientes?']",4426,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0.28571428571428575, 0, 0, 0.28571428571428575, 0, 0.28571428571428575, 0.28571428571428575, 0]","[0.22034388282477235, 0.46047976542897784, 0.5616919553934517, 0.34528773529385226, 0.2337527725581708, 0.35570232726100093, 0.3524983288418306, 0.24351517375624254, 0.23824980230057974, 0.30225560234241555]","[0.29825923, 0.010422871, 0.05978459, 0.03579467, 0.063846946, 0.21360399, 0.11397216, 0.41972604, 0.43535298, 0.12956077]"
14260,City Municipality of Celje,capital,Celje,1127153,422,5035,"[""Celje city municipality""]",[],http://www.wikidata.org/entity/Q3441823,http://www.wikidata.org/entity/Q1012,City Municipality of Celje,Celje,335,4086,What is the capital of City Municipality of Celje?,"[""Celje""]","['What is the capital of City Municipality of Celje?', 'What is the primary city in City Municipality of Celje?', 'Which urban center holds a central role in City Municipality of Celje?', 'Which city houses the main government of City Municipality of Celje?', 'What city is the main administrative center of City Municipality of Celje?', 'What urban area holds the capital status of City Municipality of Celje?', 'Which city is the political focal point of City Municipality of Celje?', 'Which city is the primary seat of authority for City Municipality of Celje?', 'What is the principal city of City Municipality of Celje?', 'What is the chief city of City Municipality of Celje?']",4421,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.4, 0.2857142857142857, 0.2857142857142857, 0.5, 0.2857142857142857, 0.4, 0.4, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857]","[0.2733135272790981, 0.2583177313123173, 0.19234803216189944, 0.5490427181778723, 0.20395363086371643, 0.33354289448692254, 0.31996243494106746, 0.18688646197382855, 0.3536000521476055, 0.22007231945746275]","[0.33307785, 0.060206316, 0.3103458, 0.006466498, 0.2531053, 0.13916478, 0.13397047, 0.1880349, 0.0039797756, 0.24060757]"
14086,Quneitra Governorate,capital,Quneitra,760493,422,1937093,"[""Quneitra, Syria""]","[""Qunaitira""]",http://www.wikidata.org/entity/Q219690,http://www.wikidata.org/entity/Q576368,Quneitra Governorate,Quneitra,1362,2883,What is the capital of Quneitra Governorate?,"[""Quneitra"", ""Qunaitira""]","['What is the capital of Quneitra Governorate?', 'What is the primary city in Quneitra Governorate?', 'Which urban center holds a central role in Quneitra Governorate?', 'Which city houses the main government of Quneitra Governorate?', 'What city is the main administrative center of Quneitra Governorate?', 'What urban area holds the capital status of Quneitra Governorate?', 'Which city is the political focal point of Quneitra Governorate?', 'Which city is the primary seat of authority for Quneitra Governorate?', 'What is the principal city of Quneitra Governorate?', 'What is the chief city of Quneitra Governorate?']",4245,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.4931641313222183, 0.48256643659271303, 0.27874055084971894, 0.2741680314969774, 0.372738732342772, 0.6776271916854052, 0.5053658690803613, 0.3482165757768021, 0.30301380599883493, 0.5553284077885801]","[0.09195982, 0.1801335, 0.26006538, 0.09108341, 0.27939993, 0.004092991, 0.014573974, 0.116102345, 0.003107623, 0.04098769]"
