Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
11348,Byzantine Empire,religion,Eastern Orthodox Church,140600,106,1146203,"[""Byzantium"",""Eastern Roman Empire"",""Roman Empire"",""Romania"",""Lower Empire""]","[""Eastern Church"",""Orthodox Church"",""Orthodox Catholic Church"",""Greek Church"",""Eastern Orthodox communion"",""Church of the Seven Councils""]",http://www.wikidata.org/entity/Q12544,http://www.wikidata.org/entity/Q35032,Byzantine Empire,Eastern Orthodox Church,218905,115591,What is the religion of Byzantine Empire?,"[""Eastern Orthodox Church"", ""Eastern Church"", ""Orthodox Church"", ""Orthodox Catholic Church"", ""Greek Church"", ""Eastern Orthodox communion"", ""Church of the Seven Councils""]","['What is the religion of Byzantine Empire?', 'What faith does Byzantine Empire follow?', 'What is the religious affiliation of Byzantine Empire?', 'Which religious doctrine does Byzantine Empire subscribe to?', 'What theology is Byzantine Empire aligned with?', 'What is the religious identity of Byzantine Empire?', 'What belief system does Byzantine Empire ascribe to?', 'What religious school of thought does Byzantine Empire follow?', ""What is Byzantine Empire's spirituality?"", 'What is the religious allegiance of Byzantine Empire?']",334496,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",,"[0.5, 0.5714285714285715, 1.0, 1.0, 0.25, 0.25, 0.5, 0.5, 0.25, 1.0]","[0.09854322857754312, 0.4762666657186857, 0.11821649423451208, 0.1463215914503654, 0.273836835351117, 0.34054849793082576, 0.05931235458709908, 0.09645689617512315, 0.3369461066886892, 0.10951415883033858]","[0.73411953, 0.0022884898, 0.70215154, 0.5939239, 0.31583554, 0.18065952, 0.85187143, 0.7410257, 0.078194804, 0.73216957]"
11200,Lord's Prayer,religion,Christianity,798512,106,1582175,"[""Our Father"",""Pater noster"",""Model Prayer"",""Our father who art in Heaven"",""Lords prayer"",""Lord\u2019s Prayer"",""Pater Hemon"",""Prayer"",""Luke 11:2"",""Luke 11:3"",""Luke 11:4"",""The Lord's Prayer"",""Abbun d'bishmayya"",""The Lord\u2019s Prayer"",""The lords prayer"",""Paters"",""Give us this day our daily bread""]","[""Christian faith""]",http://www.wikidata.org/entity/Q23393,http://www.wikidata.org/entity/Q5043,Lord's Prayer,Christianity,119361,213455,What is the religion of Lord's Prayer?,"[""Christianity"", ""Christian faith""]","[""What is the religion of Lord's Prayer?"", ""What faith does Lord's Prayer follow?"", ""What is the religious affiliation of Lord's Prayer?"", ""Which religious doctrine does Lord's Prayer subscribe to?"", ""What theology is Lord's Prayer aligned with?"", ""What is the religious identity of Lord's Prayer?"", ""What belief system does Lord's Prayer ascribe to?"", ""What religious school of thought does Lord's Prayer follow?"", ""What is Lord's Prayer's spirituality?"", ""What is the religious allegiance of Lord's Prayer?""]",332816,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.6666666666666666, 0, 0, 0, 0, 0, 0, 0.25, 0.33333333333333337, 0]","[0.256009159018318, 0.2205115116514244, 0.5687104090723639, 0.641860791264441, 0.06206102889565634, 0.1167654359185914, 0.38466231793055744, 0.4773552652962575, 0.45074511428247266, 0.25345229418624665]","[0.3666652, 0.40981483, 0.09473716, 0.04377899, 0.8442937, 0.7188275, 0.023752958, 0.02768021, 0.028525556, 0.049082886]"
11335,Aung San Suu Kyi,religion,Buddhism,1187406,106,2558565,"[""aung hcan: cu. krany"",""Daw Aung San Suu Kyi"",""Daw Suu"",""Amay Suu"",""Dr. Suu Kyi"",""Ms. Suu Kyi"",""Miss Suu Kyi"",""The lady""]","[""Buddha Dharma""]",http://www.wikidata.org/entity/Q36740,http://www.wikidata.org/entity/Q748,Aung San Suu Kyi,Buddhism,127882,202198,What is the religion of Aung San Suu Kyi?,"[""Buddhism"", ""Buddha Dharma""]","['What is the religion of Aung San Suu Kyi?', 'What faith does Aung San Suu Kyi follow?', 'What is the religious affiliation of Aung San Suu Kyi?', 'Which religious doctrine does Aung San Suu Kyi subscribe to?', 'What theology is Aung San Suu Kyi aligned with?', 'What is the religious identity of Aung San Suu Kyi?', 'What belief system does Aung San Suu Kyi ascribe to?', 'What religious school of thought does Aung San Suu Kyi follow?', ""What is Aung San Suu Kyi's spirituality?"", 'What is the religious allegiance of Aung San Suu Kyi?']",330080,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.023893355830368133, 0.0, 0.0, 0.025656913659008653, 0.04152294549503339, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.9433476, 1.0, 1.0, 0.9390248, 0.89912134, 1.0]"
11052,Rumi,religion,Islam,1301510,106,1299818,"[""Jal\u0101laudd\u012bna R\u016bm\u012b"",""\u01e6al\u0101ladd\u012bn R\u016bm\u012b"",""Dzhalaliddin Rumi"",""Jalalu\u02bcddin Rumi"",""Gial\u00e2l ad-D\u00een R\u00fbm\u00ee"",""Jal\u00e1lu-\u02bcd-\u02bcD\u00edn Muhammad i R\u00fam\u00ed"",""Dzhaloluddin Rumi"",""Cel\u00e2leddin R\u00fbm\u00ee"",""\u0176al\u0101l al-D\u012bn R\u016bm\u012b"",""Jal\u0101ludd\u012bn Balkh\u012b Rum\u012b"",""Jolalud-Din Rumi"",""Zhaloliddin Rumi\u012d"",""Jalaladdin Rumi"",""Dschelal-Eddin Rumi"",""Jal\u0101ludd\u012bn Mu\u1e25ammad Balkh\u012b R\u016bm\u012b"",""Rum"",""Jal\u0101l ad-D\u012bn ar-R\u016bm\u012b"",""Dschalaluddin Rumi"",""Jalal-ud-din Rumi"",""Jal\u00e1luddin Rumi"",""Jal\u0101l al-D\u012bn Mu\u1e25ammad ibn Mu\u1e25ammad Balkh\u012b"",""Jal\u0101ladd\u012bn R\u016bm\u012b"",""R\u016bm\u012b"",""Dzhaloluddin Balkhii Rumi"",""Dschelaleddin Rumi"",""Jalal-e Din Rumi"",""Jallal ed-Din Muhammad Balkhy"",""Mawlana Rumi"",""Jal\u0101l al-D\u012bn R\u016bm\u012b"",""Cel\u00e2leddin-i R\u00fbm\u00ee"",""Dschelaladdin Rumi"",""Mevl\u00e2na"",""Tzalalountin Roumi"",""Djal\u00e2l-od-D\u00een R\u00fbm\u00ee"",""Jaloliddin Rumiy"",""Mevlana Jal\u00e1luddin Rumi"",""Jelaluddin Rumi"",""Mowlavi"",""\u1e0ejal\u0101l al-D\u012bn R\u016bm\u012b"",""Mowlana"",""Mawlana"",""Maulana"",""Molavi"",""Mevlevi"",""Mawlawi"",""Mevlana"",""Jalal ad-Din Muhammad Balkhi"",""Gialal ad-Din Rumi"",""Celaleddin Rumi"",""Jalaluddin Rumi"",""Celaleddin-i Rumi"",""Djalal-od-Din Rumi"",""Mevlana Jalaluddin Rumi""]","[""Islamic religion"",""Mohammedanism"",""Muslim religion"",""al-\u2019isl\u0101m"",""religion of the Muslims""]",http://www.wikidata.org/entity/Q43347,http://www.wikidata.org/entity/Q432,Rumi,Islam,92800,233485,What is the religion of Rumi?,"[""Islam"", ""Islamic religion"", ""Mohammedanism"", ""Muslim religion"", ""al-’islām"", ""religion of the Muslims""]","['What is the religion of Rumi?', 'What faith does Rumi follow?', 'What is the religious affiliation of Rumi?', 'Which religious doctrine does Rumi subscribe to?', 'What theology is Rumi aligned with?', 'What is the religious identity of Rumi?', 'What belief system does Rumi ascribe to?', 'What religious school of thought does Rumi follow?', ""What is Rumi's spirituality?"", 'What is the religious allegiance of Rumi?']",326285,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0.25]","[0.1206469627103626, 0.18317037813874462, 0.15674466589578895, 0.021712520939562354, 0.020691673177751817, 0.42114415703277464, 0.04849739008794223, 0.025056526114201144, 0.08021489781530923, 0.5295326314648318]","[0.7208217, 0.56856, 0.63570625, 0.94866425, 0.9511422, 2.3149789e-05, 0.8809442, 0.9404988, 0.79198426, 0.0005295546]"
11122,Peter,religion,Christianity,1112132,106,1582175,"[""Saint Peter"",""Simon Peter"",""Shimon"",""Simeon"",""Simon"",""Petrus"",""Peter the Apostle"",""Pope Peter"",""Saint Peter the Apostle""]","[""Christian faith""]",http://www.wikidata.org/entity/Q33923,http://www.wikidata.org/entity/Q5043,Saint Peter,Christianity,112141,213455,What is the religion of Peter?,"[""Christianity"", ""Christian faith""]","['What is the religion of Peter?', 'What faith does Peter follow?', 'What is the religious affiliation of Peter?', 'Which religious doctrine does Peter subscribe to?', 'What theology is Peter aligned with?', 'What is the religious identity of Peter?', 'What belief system does Peter ascribe to?', 'What religious school of thought does Peter follow?', ""What is Peter's spirituality?"", 'What is the religious allegiance of Peter?']",325596,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0]","[0.17716910591977372, 0.5969490917740456, 0.1808331628542958, 0.6592183613141657, 0.6295424583542077, 0.7067362026290271, 0.2073418851274897, 0.16388867890030456, 0.582731362377917, 0.48702616546403743]","[0.22503442, 0.0065013017, 0.13609533, 0.04643414, 6.1711075e-06, 0.0030282426, 0.17872494, 0.52304286, 0.00035554395, 0.0014098661]"
11303,Alī ibn Abī Ṭālib,religion,Islam,1252986,106,1299818,"[""Ali"",""Lion of God"",""Al-Murtaza"",""Haydar"",""Father of the Soil"",""Abu Turab"",""Leader of the Faithful"",""Door of the City of Knowledge""]","[""Islamic religion"",""Mohammedanism"",""Muslim religion"",""al-\u2019isl\u0101m"",""religion of the Muslims""]",http://www.wikidata.org/entity/Q39619,http://www.wikidata.org/entity/Q432,Ali,Islam,90064,233485,What is the religion of Alī ibn Abī Ṭālib?,"[""Islam"", ""Islamic religion"", ""Mohammedanism"", ""Muslim religion"", ""al-’islām"", ""religion of the Muslims""]","['What is the religion of Alī ibn Abī Ṭālib?', 'What faith does Alī ibn Abī Ṭālib follow?', 'What is the religious affiliation of Alī ibn Abī Ṭālib?', 'Which religious doctrine does Alī ibn Abī Ṭālib subscribe to?', 'What theology is Alī ibn Abī Ṭālib aligned with?', 'What is the religious identity of Alī ibn Abī Ṭālib?', 'What belief system does Alī ibn Abī Ṭālib ascribe to?', 'What religious school of thought does Alī ibn Abī Ṭālib follow?', ""What is Alī ibn Abī Ṭālib's spirituality?"", 'What is the religious allegiance of Alī ibn Abī Ṭālib?']",323549,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.2857142857142857, 0.25, 0.33333333333333337, 0.2857142857142857, 0, 0, 0.25, 0.2857142857142857, 0.33333333333333337, 0.2222222222222222]","[0.4410200583950546, 0.1661981672760045, 0.35558890649570085, 0.5474140382911259, 0.45687812329274574, 0.3165009416122718, 0.17644526531831772, 0.6247531543686209, 0.43183105825016627, 0.3637112102804481]","[0.00015927629, 0.25459594, 0.00074732857, 0.027831113, 0.048218917, 0.05031707, 0.25638914, 0.012939097, 0.0022226595, 0.0146429]"
11196,Jesus in Islam,religion,Islam,1647183,106,1299818,"[""Isa"",""Jesus"",""\u02bf\u012as\u0101 ibn Maryam""]","[""Islamic religion"",""Mohammedanism"",""Muslim religion"",""al-\u2019isl\u0101m"",""religion of the Muslims""]",http://www.wikidata.org/entity/Q51664,http://www.wikidata.org/entity/Q432,Jesus in Islam,Islam,78584,233485,What is the religion of Jesus in Islam?,"[""Islam"", ""Islamic religion"", ""Mohammedanism"", ""Muslim religion"", ""al-’islām"", ""religion of the Muslims""]","['What is the religion of Jesus in Islam?', 'What faith does Jesus in Islam follow?', 'What is the religious affiliation of Jesus in Islam?', 'Which religious doctrine does Jesus in Islam subscribe to?', 'What theology is Jesus in Islam aligned with?', 'What is the religious identity of Jesus in Islam?', 'What belief system does Jesus in Islam ascribe to?', 'What religious school of thought does Jesus in Islam follow?', ""What is Jesus in Islam's spirituality?"", 'What is the religious allegiance of Jesus in Islam?']",312069,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.25, 0.2857142857142857, 0.22222222222222224, 0, 0.25, 0.22222222222222224, 0, 0, 0, 0.5]","[0.675975517875055, 0.40735293480925516, 0.3801327229218257, 0.1532220850218555, 0.5104669845565191, 0.4746477275821974, 0.4451031513607855, 0.706670664153946, 0.6498740026524489, 0.08054194031797457]","[0.00089717796, 0.10200925, 0.006730818, 0.59157294, 0.07615839, 0.0050212494, 0.09892037, 0.0018635701, 0.07653692, 0.011209548]"
11155,Rama,religion,Hinduism,364508,106,2881412,"[""Ram"",""Ramachandra"",""Ramchandra"",""Shri Ram"",""Lord Ram"",""Shri Ramchandra"",""R\u00e2ma""]","[""Hindu Dharma"",""Sanatan Dharma"",""Hindu religion"",""Hindoo dharam"",""\ud83d\uded5"",""\u0950""]",http://www.wikidata.org/entity/Q160213,http://www.wikidata.org/entity/Q9089,Rama,Hinduism,93777,215784,What is the religion of Rama?,"[""Hinduism"", ""Hindu Dharma"", ""Sanatan Dharma"", ""Hindu religion"", ""Hindoo dharam"", ""🛕"", ""ॐ"", ""Jainism"", ""nirgrantha"", ""Jain dharma"", ""Jainatva"", ""Jaina"", ""Jain mata"", ""Jaini"", ""Jainy"", ""jainas""]","['What is the religion of Rama?', 'What faith does Rama follow?', 'What is the religious affiliation of Rama?', 'Which religious doctrine does Rama subscribe to?', 'What theology is Rama aligned with?', 'What is the religious identity of Rama?', 'What belief system does Rama ascribe to?', 'What religious school of thought does Rama follow?', ""What is Rama's spirituality?"", 'What is the religious allegiance of Rama?']",309561,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",,"[1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022240073014432645, 0.02753606943745115, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.947381, 0.9343952, 1.0]"
11067,Seventh-day Adventist Church,religion,Christianity,22120,106,1582175,"[""Seventh-day Adventism"",""SDA""]","[""Christian faith""]",http://www.wikidata.org/entity/Q104319,http://www.wikidata.org/entity/Q5043,Seventh-day Adventist Church,Christianity,95550,213455,What is the religion of Seventh-day Adventist Church?,"[""Christianity"", ""Christian faith""]","['What is the religion of Seventh-day Adventist Church?', 'What faith does Seventh-day Adventist Church follow?', 'What is the religious affiliation of Seventh-day Adventist Church?', 'Which religious doctrine does Seventh-day Adventist Church subscribe to?', 'What theology is Seventh-day Adventist Church aligned with?', 'What is the religious identity of Seventh-day Adventist Church?', 'What belief system does Seventh-day Adventist Church ascribe to?', 'What religious school of thought does Seventh-day Adventist Church follow?', ""What is Seventh-day Adventist Church's spirituality?"", 'What is the religious allegiance of Seventh-day Adventist Church?']",309005,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0716391072601662, 0.10198814469958715, 0.6430494347253802, 0.02277926700091534, 0.10752662788690345, 0.15084197039157923, 0.04213980853777364, 0.020691673177751817, 0.4075795087584542, 0.1404741003491263]","[0.81721777, 0.078307346, 0.012252437, 0.9460676, 0.7497764, 0.49752647, 0.8975304, 0.9511422, 0.008351651, 0.5629441]"
11140,Iman,religion,Islam,865177,106,1299818,"[""Iman Mohamed Abdulmajid"",""Imaan Mohammed Abdulmajiid"",""Iman Abdulmajid"",""Zara Mohamed Abdulmajid"",""Zara Maxamed Cabdulmajiid""]","[""Islamic religion"",""Mohammedanism"",""Muslim religion"",""al-\u2019isl\u0101m"",""religion of the Muslims""]",http://www.wikidata.org/entity/Q256531,http://www.wikidata.org/entity/Q432,Iman (model),Islam,75156,233485,What is the religion of Iman?,"[""Islam"", ""Islamic religion"", ""Mohammedanism"", ""Muslim religion"", ""al-’islām"", ""religion of the Muslims""]","['What is the religion of Iman?', 'What faith does Iman follow?', 'What is the religious affiliation of Iman?', 'Which religious doctrine does Iman subscribe to?', 'What theology is Iman aligned with?', 'What is the religious identity of Iman?', 'What belief system does Iman ascribe to?', 'What religious school of thought does Iman follow?', ""What is Iman's spirituality?"", 'What is the religious allegiance of Iman?']",308641,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.33333333333333337, 0.5, 0.2, 0.2857142857142857, 0.4, 0.2, 0.25, 0.33333333333333337, 0.2857142857142857, 0.25]","[0.38971599121135225, 0.05494409693394505, 0.4111110416845831, 0.3506975734887726, 0.3499608371217039, 0.4119281998074803, 0.1649974898910953, 0.4793428418110814, 0.7844128224694314, 0.1791043226921678]","[0.0053404532, 0.008822078, 0.09683259, 0.112626374, 1.0743836e-07, 0.112619855, 0.18378586, 0.019943792, 0.0013865217, 0.32690167]"
