Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
1790,Tales,genre,role-playing video game,114299,91,2548127,"[""Tales series"",""Tales of series"",""Tales of""]","[""RPG"",""RPVG"",""role playing video game"",""role-playing game"",""role playing video games"",""CRPG"",""computer RPG"",""computer role-playing video game"",""RP video game""]",http://www.wikidata.org/entity/Q1193867,http://www.wikidata.org/entity/Q744038,Tales (video game series),Role-playing video game,59362,63112,What genre is Tales?,"[""role-playing video game"", ""RPG"", ""RPVG"", ""role playing video game"", ""role-playing game"", ""role playing video games"", ""CRPG"", ""computer RPG"", ""computer role-playing video game"", ""RP video game""]","['What category does Tales belong to?', 'What kind of classification does Tales fall under?', 'What type does Tales fall under?', 'What group does Tales fall under?', 'What kind does Tales fall under?', 'What class does Tales fall under?', 'What style can Tales be categorized into?', 'Which division does Tales come under?', 'In what bracket does Tales reside?', 'What domain does  Tales fit within?']",122474,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.46967912066170925, 0.6133479008385011, 0.25232275865573295, 0.3414067205555573, 0.33747620842845316, 0.36088363908203935, 0.5613700772281854, 0.4688647506865273, 0.3900571447685895, 0.1452627368590318]","[0.039211985, 0.0053342385, 0.39721927, 0.0133532155, 0.0040973765, 0.074672945, 0.06606811, 0.021485822, 0.17952798, 0.22270013]"
1970,X Japan,genre,heavy metal,579522,91,1238567,"[""X"",""XJP"",""X-JP"",""XJ"",""XJapan"",""X JP"",""X - Psychedelic Violence: Crime of Visual Shock"",""X-J"",""X J"",""WE ARE X"",""X-Japan"",""X JAPAN""]","[""heavy metal music"",""Heavy Metal"",""Metal"",""Metal music"",""metal"",""Heavy Metal Music""]",http://www.wikidata.org/entity/Q179767,http://www.wikidata.org/entity/Q38848,X Japan,Heavy metal music,15503,106297,What genre is X Japan?,"[""heavy metal"", ""heavy metal music"", ""Heavy Metal"", ""Metal"", ""Metal music"", ""metal"", ""Heavy Metal Music""]","['What category does X Japan belong to?', 'What kind of classification does X Japan fall under?', 'What type does X Japan fall under?', 'What group does X Japan fall under?', 'What kind does X Japan fall under?', 'What class does X Japan fall under?', 'What style can X Japan be categorized into?', 'Which division does X Japan come under?', 'In what bracket does X Japan reside?', 'What domain does  X Japan fit within?']",121800,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.37022408098639653, 0.46696533212244895, 0.615023712513783, 0.4072532385586849, 0.6211897811609772, 0.5690191387365573, 0.4458510350600133, 0.15066740895188546, 0.1536645623391752, 0.5116076933451483]","[0.2546056, 0.11992266, 0.0055389963, 0.0029091309, 0.003285583, 0.009536057, 0.11965984, 0.2509128, 0.27099428, 0.16179255]"
1615,Marathon,genre,first-person shooter,2760443,91,623607,[],"[""fps"",""first person shooter video games"",""first-person shooter video game"",""FPS"",""FPS game"",""FPS video game"",""first-person shooter game""]",http://www.wikidata.org/entity/Q795399,http://www.wikidata.org/entity/Q185029,Marathon (video game),First-person shooter,5087,116620,What genre is Marathon?,"[""first-person shooter"", ""fps"", ""first person shooter video games"", ""first-person shooter video game"", ""FPS"", ""FPS game"", ""FPS video game"", ""first-person shooter game""]","['What category does Marathon belong to?', 'What kind of classification does Marathon fall under?', 'What type does Marathon fall under?', 'What group does Marathon fall under?', 'What kind does Marathon fall under?', 'What class does Marathon fall under?', 'What style can Marathon be categorized into?', 'Which division does Marathon come under?', 'In what bracket does Marathon reside?', 'What domain does  Marathon fit within?']",121707,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.3647666804738, 0.5851192041152723, 0.6987394692017679, 0.87207851097662, 0.5630059022500761, 0.0, 0.591499203247488, 0.13893614122732773, 0.0, 0.7978389327610522]","[0.19498621, 0.019867089, 0.029634006, 0.0011901403, 0.1394545, 1.0, 0.023266265, 0.571129, 1.0, 0.009385672]"
2726,The Thing,genre,science fiction film,2882024,91,1406377,"[""The Thing (2011 film)""]","[""sci-fi film"",""science fiction movie"",""sci-fi movie"",""scifi film"",""scifi movie"",""sci fi film"",""sci fi movie"",""scifi-film"",""scifi""]",http://www.wikidata.org/entity/Q909749,http://www.wikidata.org/entity/Q471839,The Thing (2011 film),Science fiction film,79535,41996,What genre is The Thing?,"[""horror film"", ""horror movie"", ""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]","['What category does The Thing belong to?', 'What kind of classification does The Thing fall under?', 'What type does The Thing fall under?', 'What group does The Thing fall under?', 'What kind does The Thing fall under?', 'What class does The Thing fall under?', 'What style can The Thing be categorized into?', 'Which division does The Thing come under?', 'In what bracket does The Thing reside?', 'What domain does  The Thing fit within?']",121531,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.28571428571428575, 0.6666666666666666, 0.6666666666666666]","[0.0, 0.0750650148393435, 0.0, 0.03714135788502223, 0.0, 0.0, 0.0, 0.5091332874644232, 0.060732037622180504, 0.12982219187758778]","[1.0, 0.807258, 1.0, 0.9103329, 1.0, 1.0, 1.0, 0.14501847, 0.8479677, 0.61508787]"
2445,Synyster Gates,genre,heavy metal,1120846,91,1238567,"[""Syn"",""Brian Elwin Haner Jr.""]","[""heavy metal music"",""Heavy Metal"",""Metal"",""Metal music"",""metal"",""Heavy Metal Music""]",http://www.wikidata.org/entity/Q342526,http://www.wikidata.org/entity/Q38848,Synyster Gates,Heavy metal music,15182,106297,What genre is Synyster Gates?,"[""heavy metal"", ""heavy metal music"", ""Heavy Metal"", ""Metal"", ""Metal music"", ""metal"", ""Heavy Metal Music""]","['What category does Synyster Gates belong to?', 'What kind of classification does Synyster Gates fall under?', 'What type does Synyster Gates fall under?', 'What group does Synyster Gates fall under?', 'What kind does Synyster Gates fall under?', 'What class does Synyster Gates fall under?', 'What style can Synyster Gates be categorized into?', 'Which division does Synyster Gates come under?', 'In what bracket does Synyster Gates reside?', 'What domain does  Synyster Gates fit within?']",121479,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.23503784541771483, 0.10637264296577587, 0.43823456569709907, 0.15663976794941115, 0.5040229414717741, 0.33052117878022935, 0.39683996793527343, 0.5529330793446319, 0.24191980368263527, 0.6169538387548036]","[0.30396786, 0.7542123, 0.0006497063, 0.62850255, 0.0024744628, 0.069205046, 0.15732601, 0.02303419, 0.12917274, 0.005664764]"
1801,XIII,genre,first-person shooter,90438,91,623607,[],"[""fps"",""first person shooter video games"",""first-person shooter video game"",""FPS"",""FPS game"",""FPS video game"",""first-person shooter game""]",http://www.wikidata.org/entity/Q1154327,http://www.wikidata.org/entity/Q185029,XIII (2003 video game),First-person shooter,4481,116620,What genre is XIII?,"[""first-person shooter"", ""fps"", ""first person shooter video games"", ""first-person shooter video game"", ""FPS"", ""FPS game"", ""FPS video game"", ""first-person shooter game""]","['What category does XIII belong to?', 'What kind of classification does XIII fall under?', 'What type does XIII fall under?', 'What group does XIII fall under?', 'What kind does XIII fall under?', 'What class does XIII fall under?', 'What style can XIII be categorized into?', 'Which division does XIII come under?', 'In what bracket does XIII reside?', 'What domain does  XIII fit within?']",121101,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.45440323630346874, 0.4177096452769546, 0.550853413876229, 0.39373861442868097, 0.30729489790973896, 0.5287812107769688, 0.38475814807205244, 0.7149039718445973, 0.49163725016307647, 0.4386482762640279]","[0.026359865, 0.10279131, 0.050922863, 0.09400544, 0.07342816, 0.029738601, 0.28481188, 0.00095891696, 0.0028358551, 0.15091969]"
2258,Geist,genre,first-person shooter,1021352,91,623607,[],"[""fps"",""first person shooter video games"",""first-person shooter video game"",""FPS"",""FPS game"",""FPS video game"",""first-person shooter game""]",http://www.wikidata.org/entity/Q3100199,http://www.wikidata.org/entity/Q185029,Geist (video game),First-person shooter,2565,116620,What genre is Geist?,"[""first-person shooter"", ""fps"", ""first person shooter video games"", ""first-person shooter video game"", ""FPS"", ""FPS game"", ""FPS video game"", ""first-person shooter game"", ""action-adventure game"", ""a-avg"", ""action adventure video games""]","['What category does Geist belong to?', 'What kind of classification does Geist fall under?', 'What type does Geist fall under?', 'What group does Geist fall under?', 'What kind does Geist fall under?', 'What class does Geist fall under?', 'What style can Geist be categorized into?', 'Which division does Geist come under?', 'In what bracket does Geist reside?', 'What domain does  Geist fit within?']",119185,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.4630786306337271, 0.10163891856800737, 0.5222436256761498, 0.5625596502823902, 0.025056501816203506, 0.25194261529814255, 0.5084494870333651, 0.6493762830503813, 0.41670896913846006, 0.38577790042595544]","[0.18390869, 0.72369504, 0.06507832, 0.04206835, 0.9404989, 0.22685926, 0.02291057, 0.0024644695, 0.11335212, 0.14096344]"
1876,The Kingdom,genre,action film,1380348,91,645780,"[""Kingdom""]","[""action movie"",""film action"",""movie action"",""action""]",http://www.wikidata.org/entity/Q467582,http://www.wikidata.org/entity/Q188473,The Kingdom (film),Action film,19346,99831,What genre is The Kingdom?,"[""action film"", ""action movie"", ""film action"", ""movie action"", ""action""]","['What category does The Kingdom belong to?', 'What kind of classification does The Kingdom fall under?', 'What type does The Kingdom fall under?', 'What group does The Kingdom fall under?', 'What kind does The Kingdom fall under?', 'What class does The Kingdom fall under?', 'What style can The Kingdom be categorized into?', 'Which division does The Kingdom come under?', 'In what bracket does The Kingdom reside?', 'What domain does  The Kingdom fit within?']",119177,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0]","[0.3381098014189813, 0.37648037994867833, 0.38424932965609687, 0.4099641029224261, 0.3966460644777575, 0.07572429540163557, 0.3890075806563856, 0.4834298392648378, 0.7240718142934282, 0.4457123894567527]","[0.06415209, 0.09240143, 0.08072943, 0.054801576, 0.0718555, 0.8053234, 0.14737915, 0.0086985715, 0.0033050391, 0.16593802]"
2509,Histories,genre,history,2557520,91,1018374,"[""The History"",""The Histories"",""History""]",[],http://www.wikidata.org/entity/Q746583,http://www.wikidata.org/entity/Q309,Histories (Herodotus),History,16315,102375,What genre is Histories?,"[""history""]","['What category does Histories belong to?', 'What kind of classification does Histories fall under?', 'What type does Histories fall under?', 'What group does Histories fall under?', 'What kind does Histories fall under?', 'What class does Histories fall under?', 'What style can Histories be categorized into?', 'Which division does Histories come under?', 'In what bracket does Histories reside?', 'What domain does  Histories fit within?']",118690,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",,"[0.2222222222222222, 0, 0, 0.25, 0, 0, 0.2857142857142857, 0.2222222222222222, 0.25, 1.0]","[0.7204647287108965, 0.15954572793841607, 0.15555562998483524, 0.7777036535695225, 0.2787498928160741, 0.48277333675592804, 0.6107417724138242, 0.9004384325372446, 0.5173305398484072, 0.15711787390201926]","[0.044490196, 0.34864512, 0.28670138, 0.0010874646, 0.07107412, 0.03566547, 0.014425096, 0.008167246, 0.113033086, 0.30294058]"
1152,Chrome,genre,first-person shooter,2230274,91,623607,[],"[""fps"",""first person shooter video games"",""first-person shooter video game"",""FPS"",""FPS game"",""FPS video game"",""first-person shooter game""]",http://www.wikidata.org/entity/Q672303,http://www.wikidata.org/entity/Q185029,Chrome (video game),First-person shooter,1684,116620,What genre is Chrome?,"[""first-person shooter"", ""fps"", ""first person shooter video games"", ""first-person shooter video game"", ""FPS"", ""FPS game"", ""FPS video game"", ""first-person shooter game""]","['What category does Chrome belong to?', 'What kind of classification does Chrome fall under?', 'What type does Chrome fall under?', 'What group does Chrome fall under?', 'What kind does Chrome fall under?', 'What class does Chrome fall under?', 'What style can Chrome be categorized into?', 'Which division does Chrome come under?', 'In what bracket does Chrome reside?', 'What domain does  Chrome fit within?']",118304,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.2951995665023104, 0.16735956828510143, 0.23048428962676148, 0.3268174294773365, 0.24071644279318027, 0.5839810483843795, 0.516211655485922, 0.50842089494179, 0.6653472724526985, 0.447361500958381]","[0.4174041, 0.63853085, 0.5453259, 0.3366478, 0.5215227, 0.00018061386, 0.016830921, 0.15832035, 0.0016671848, 0.23492797]"
