Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
1538,The Statement,genre,film adaptation,149030,91,141564,"[""Statement""]","[""based upon"",""adapted for the screen"",""cinematic adaptation""]",http://www.wikidata.org/entity/Q1272835,http://www.wikidata.org/entity/Q1257444,The Statement (film),Film adaptation,3237,15117,What genre is The Statement?,"[""film adaptation"", ""based upon"", ""adapted for the screen"", ""cinematic adaptation""]","['What category does The Statement belong to?', 'What kind of classification does The Statement fall under?', 'What type does The Statement fall under?', 'What group does The Statement fall under?', 'What kind does The Statement fall under?', 'What class does The Statement fall under?', 'What style can The Statement be categorized into?', 'Which division does The Statement come under?', 'In what bracket does The Statement reside?', 'What domain does  The Statement fit within?']",18354,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5, 0, 0, 0.25, 0, 0, 0, 0.5, 0, 0.5]","[0.15763705440931938, 0.6715875094246868, 0.24606094663321412, 0.6083838773762401, 0.43185003288083756, 0.3075413689079366, 0.2693778176512041, 0.17400672612781215, 0.6107552056145246, 0.15938661397773396]","[0.6321518, 0.0045322566, 0.15920135, 0.035468735, 0.04146902, 0.014139123, 0.13041201, 0.12016937, 0.0049872817, 0.34275454]"
2119,Low Life,genre,non-fiction,2220145,91,744488,[],"[""nonfiction"",""non fiction""]",http://www.wikidata.org/entity/Q6692915,http://www.wikidata.org/entity/Q213051,Low Life (book),Nonfiction,469,17737,What genre is Low Life?,"[""non-fiction"", ""nonfiction"", ""non fiction""]","['What category does Low Life belong to?', 'What kind of classification does Low Life fall under?', 'What type does Low Life fall under?', 'What group does Low Life fall under?', 'What kind does Low Life fall under?', 'What class does Low Life fall under?', 'What style can Low Life be categorized into?', 'Which division does Low Life come under?', 'In what bracket does Low Life reside?', 'What domain does  Low Life fit within?']",18206,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.44557693500494694, 0.4094138293584949, 0.2819090102398494, 0.2916458336767342, 0.388776983463308, 0.16548376651190772, 0.421194099911816, 0.36111575248770084, 0.17591245329949762, 0.39878362891776475]","[0.04587022, 0.045745548, 0.09369474, 0.15771694, 0.027036646, 0.19281837, 0.026906691, 0.097392164, 0.1566545, 0.018041303]"
2044,Caught,genre,erotic thriller,28152,91,827246,[],[],http://www.wikidata.org/entity/Q1051525,http://www.wikidata.org/entity/Q2439025,Caught (1996 film),Erotic thriller,1916,16267,What genre is Caught?,"[""erotic thriller""]","['What category does Caught belong to?', 'What kind of classification does Caught fall under?', 'What type does Caught fall under?', 'What group does Caught fall under?', 'What kind does Caught fall under?', 'What class does Caught fall under?', 'What style can Caught be categorized into?', 'Which division does Caught come under?', 'In what bracket does Caught reside?', 'What domain does  Caught fit within?']",18183,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.25, 0.5, 0.25, 0, 0, 0, 0.3333333333333333, 0, 0, 0]","[0.35823731085835897, 0.1889094562137616, 0.21964016533698136, 0.16423307341274646, 0.5306601908196494, 0.35877537689104466, 0.35984677502396734, 0.710820305608097, 0.1889092962762268, 0.0]","[0.09661463, 0.48505065, 0.21888466, 0.1999489, 0.06303815, 0.11917713, 0.15925074, 0.008248785, 0.48505083, 1.0]"
2354,Mario Kart: Super Circuit,genre,racing video game,726098,91,2853660,"[""Mario Kart Super Circuit"",""MK: SS""]","[""racing game"",""racing video games"",""racer""]",http://www.wikidata.org/entity/Q2068675,http://www.wikidata.org/entity/Q860750,Mario Kart: Super Circuit,Racing game,3519,14617,What genre is Mario Kart: Super Circuit?,"[""racing video game"", ""racing game"", ""racing video games"", ""racer""]","['What category does Mario Kart: Super Circuit belong to?', 'What kind of classification does Mario Kart: Super Circuit fall under?', 'What type does Mario Kart: Super Circuit fall under?', 'What group does Mario Kart: Super Circuit fall under?', 'What kind does Mario Kart: Super Circuit fall under?', 'What class does Mario Kart: Super Circuit fall under?', 'What style can Mario Kart: Super Circuit be categorized into?', 'Which division does Mario Kart: Super Circuit come under?', 'In what bracket does Mario Kart: Super Circuit reside?', 'What domain does  Mario Kart: Super Circuit fit within?']",18136,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.4, 0.4, 0.36363636363636365, 0.5, 0.4444444444444445, 0.36363636363636365, 0.4444444444444445, 0, 0.4, 0.4444444444444444]","[0.5509691255340275, 0.5070126421605172, 0.18585621651609338, 0.8742051895994833, 0.4629294995834843, 0.3438797464756483, 0.32458575545011775, 0.3146464133924367, 0.3334917760399188, 0.4343147846388881]","[0.003910044, 0.038238116, 0.18037131, 0.010248308, 0.05045386, 0.0007497307, 0.016334392, 0.1799712, 0.09827163, 0.006934014]"
2708,Into the Night,genre,adult contemporary music,2015380,91,1215939,[],"[""Hot AC"",""Adult contemporary""]",http://www.wikidata.org/entity/Q6058113,http://www.wikidata.org/entity/Q378988,Into the Night (Benny Mardones song),Adult contemporary music,4174,13872,What genre is Into the Night?,"[""adult contemporary music"", ""Hot AC"", ""Adult contemporary""]","['What category does Into the Night belong to?', 'What kind of classification does Into the Night fall under?', 'What type does Into the Night fall under?', 'What group does Into the Night fall under?', 'What kind does Into the Night fall under?', 'What class does Into the Night fall under?', 'What style can Into the Night be categorized into?', 'Which division does Into the Night come under?', 'In what bracket does Into the Night reside?', 'What domain does  Into the Night fit within?']",18046,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.060732037622180504, 0.2710614529378116, 0.14863098323507623, 0.14960815369907154, 0.6300068389856189, 0.5375426114880684, 0.47585351835198864, 0.47764618161350475, 0.38951903887316053, 0.0]","[0.8479677, 0.034407604, 0.23936412, 0.15947701, 0.009743786, 0.028492605, 0.017947854, 0.043633174, 0.11210117, 1.0]"
2453,Foundation,genre,non-fiction,1811538,91,744488,"[""Foundation: B-boys, B-girls and Hip-Hop Culture in New York""]","[""nonfiction"",""non fiction""]",http://www.wikidata.org/entity/Q5474304,http://www.wikidata.org/entity/Q213051,Foundation (b-boy book),Nonfiction,295,17737,What genre is Foundation?,"[""non-fiction"", ""nonfiction"", ""non fiction""]","['What category does Foundation belong to?', 'What kind of classification does Foundation fall under?', 'What type does Foundation fall under?', 'What group does Foundation fall under?', 'What kind does Foundation fall under?', 'What class does Foundation fall under?', 'What style can Foundation be categorized into?', 'Which division does Foundation come under?', 'In what bracket does Foundation reside?', 'What domain does  Foundation fit within?']",18032,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0.3333333333333333, 0.28571428571428575, 0, 0.28571428571428575, 0, 0, 0, 0, 0.25]","[0.7806460437108954, 0.36297539530856227, 0.28019645077104355, 0.49891734907722357, 0.3185070897304194, 0.5749029992162882, 0.40571695921029716, 0.4490608493199398, 0.37006565704939665, 0.35584511687652687]","[0.0033069244, 0.138827, 0.28177553, 0.08123295, 0.1281388, 0.0376907, 0.046406604, 0.07802394, 0.20194474, 0.12647924]"
1196,Twelve,genre,teen film,336944,91,86179,[],"[""teen movie""]",http://www.wikidata.org/entity/Q1576744,http://www.wikidata.org/entity/Q1146335,Twelve (2010 film),Teen film,8168,9761,What genre is Twelve?,"[""teen film"", ""teen movie""]","['What category does Twelve belong to?', 'What kind of classification does Twelve fall under?', 'What type does Twelve fall under?', 'What group does Twelve fall under?', 'What kind does Twelve fall under?', 'What class does Twelve fall under?', 'What style can Twelve be categorized into?', 'Which division does Twelve come under?', 'In what bracket does Twelve reside?', 'What domain does  Twelve fit within?']",17929,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.3672889725562286, 0.2740651440975432, 0.751511460972941, 0.608639394416276, 0.3043918342727449, 0.47086038497296157, 0.629880692547908, 0.5847444967159695, 0.5054117778990405, 0.19109514103240308]","[0.11871353, 0.4090406, 0.006531028, 0.009825201, 0.17326565, 0.0043568728, 0.0320454, 0.062121406, 0.005257532, 0.103444956]"
2484,After,genre,non-fiction,1388569,91,744488,[],"[""nonfiction"",""non fiction""]",http://www.wikidata.org/entity/Q4690446,http://www.wikidata.org/entity/Q213051,After (book),Nonfiction,177,17737,What genre is After?,"[""non-fiction"", ""nonfiction"", ""non fiction""]","['What category does After belong to?', 'What kind of classification does After fall under?', 'What type does After fall under?', 'What group does After fall under?', 'What kind does After fall under?', 'What class does After fall under?', 'What style can After be categorized into?', 'Which division does After come under?', 'In what bracket does After reside?', 'What domain does  After fit within?']",17914,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.28284709788333606, 0.4828043699090683, 0.5126659339689308, 0.11551304536592014, 0.27593055971158864, 0.20646362304728744, 0.1473689643276932, 0.36907262576361427, 0.14573387332747562, 0.2769233278734098]","[0.012416482, 0.053430896, 0.056330215, 0.6738866, 0.042801294, 0.17990354, 0.23281309, 0.10016886, 0.5325058, 0.2553528]"
1117,Full Force,genre,power metal,1829558,91,1920609,[],[],http://www.wikidata.org/entity/Q5508049,http://www.wikidata.org/entity/Q57143,Fullforce,Power metal,224,17650,What genre is Full Force?,"[""power metal""]","['What category does Full Force belong to?', 'What kind of classification does Full Force fall under?', 'What type does Full Force fall under?', 'What group does Full Force fall under?', 'What kind does Full Force fall under?', 'What class does Full Force fall under?', 'What style can Full Force be categorized into?', 'Which division does Full Force come under?', 'In what bracket does Full Force reside?', 'What domain does  Full Force fit within?']",17874,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.17169091914595763, 0.0645647190836156, 0.17389260758714048, 0.7267567904260164, 0.0, 0.09277613918543771, 0.7509651387535421, 0.2601644093117259, 0.0, 0.0]","[0.57955486, 0.8489416, 0.25829473, 0.011645321, 1.0, 0.75299114, 0.0008839611, 0.087855995, 1.0, 1.0]"
1665,The International,genre,political thriller,2234895,91,2069984,"[""International""]",[],http://www.wikidata.org/entity/Q673627,http://www.wikidata.org/entity/Q622291,The International (2009 film),Political thriller,13699,4174,What genre is The International?,"[""political thriller""]","['What category does The International belong to?', 'What kind of classification does The International fall under?', 'What type does The International fall under?', 'What group does The International fall under?', 'What kind does The International fall under?', 'What class does The International fall under?', 'What style can The International be categorized into?', 'Which division does The International come under?', 'In what bracket does The International reside?', 'What domain does  The International fit within?']",17873,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.28571428571428575, 0.4, 0.28571428571428575, 0, 0.25, 0, 0, 0, 0, 0.5]","[0.3191169896617811, 0.36058597827074523, 0.26024917913607293, 0.18512208453315743, 0.35262407550747266, 0.8076334341333334, 0.4579065196240374, 0.48213672382237527, 0.42034207910964555, 0.10925038521864723]","[0.030100891, 0.09966998, 0.17685015, 0.42308566, 0.008859525, 0.00020714432, 0.17379151, 0.011555704, 0.12494262, 0.697059]"
