Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
1323,Spy,genre,comedy film,428092,91,336148,[],"[""comedy movie""]",http://www.wikidata.org/entity/Q16389838,http://www.wikidata.org/entity/Q157443,Spy (2015 film),Comedy film,32512,36816,What genre is Spy?,"[""comedy film"", ""comedy movie""]","['What category does Spy belong to?', 'What kind of classification does Spy fall under?', 'What type does Spy fall under?', 'What group does Spy fall under?', 'What kind does Spy fall under?', 'What class does Spy fall under?', 'What style can Spy be categorized into?', 'Which division does Spy come under?', 'In what bracket does Spy reside?', 'What domain does  Spy fit within?']",69328,"[1, 1, 1, 0, 0, 0, 0, 0, 1, 1]",,"[1.0, 1.0, 1.0, 0.28571428571428575, 0, 0.22222222222222224, 0.22222222222222224, 0.28571428571428575, 1.0, 1.0]","[0.04834603541253986, 0.0, 0.0397220598861164, 0.41413885238825515, 0.30381974949072077, 0.3167328282122548, 0.3755234773765256, 0.8396184837276209, 0.08504546725964371, 0.0]","[0.8813432, 1.0, 0.90374815, 0.011927054, 0.16366291, 0.05229337, 0.07164719, 0.004690972, 0.7772999, 1.0]"
1191,Seam,genre,indie rock,2548250,91,611592,[],"[""Independent rock"",""Indie Rock""]",http://www.wikidata.org/entity/Q7440677,http://www.wikidata.org/entity/Q183504,Seam (band),Indie rock,1139,68145,What genre is Seam?,"[""indie rock"", ""Independent rock"", ""Indie Rock""]","['What category does Seam belong to?', 'What kind of classification does Seam fall under?', 'What type does Seam fall under?', 'What group does Seam fall under?', 'What kind does Seam fall under?', 'What class does Seam fall under?', 'What style can Seam be categorized into?', 'Which division does Seam come under?', 'In what bracket does Seam reside?', 'What domain does  Seam fit within?']",69284,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0.22222222222222224, 0, 0, 0, 0, 0, 0, 0.28571428571428575, 0]","[0.49607334190514196, 0.5786671524111785, 0.2881442386396423, 0.310712893854789, 0.21592204993993522, 0.417321319304396, 0.7951868175606699, 0.27761776854521725, 0.3911951669820518, 0.15364142773263592]","[0.04497364, 0.042888, 0.069444194, 0.20820725, 0.20097357, 0.044979617, 0.008585092, 0.1788706, 0.036915597, 0.47435957]"
1332,Shockproof,genre,film noir,745012,91,627363,[],[],http://www.wikidata.org/entity/Q2132727,http://www.wikidata.org/entity/Q185867,Shockproof,Film noir,806,68425,What genre is Shockproof?,"[""film noir""]","['What category does Shockproof belong to?', 'What kind of classification does Shockproof fall under?', 'What type does Shockproof fall under?', 'What group does Shockproof fall under?', 'What kind does Shockproof fall under?', 'What class does Shockproof fall under?', 'What style can Shockproof be categorized into?', 'Which division does Shockproof come under?', 'In what bracket does Shockproof reside?', 'What domain does  Shockproof fit within?']",69231,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5, 0.5, 0.5, 0, 0.5, 0.5, 0.28571428571428575, 0.5, 0.5, 0.5]","[0.07368881408438052, 0.06445735377821177, 0.0, 0.3458891388587906, 0.0, 0.15457183913363365, 0.5537489363270627, 0.08651258460218966, 0.0397220598861164, 0.04152294549503339]","[0.81127745, 0.83761996, 1.0, 0.014098931, 1.0, 0.61987644, 0.041589074, 0.79846317, 0.90374815, 0.89912134]"
2001,The Web,genre,film noir,927746,91,627363,"[""Web""]",[],http://www.wikidata.org/entity/Q2756294,http://www.wikidata.org/entity/Q185867,The Web (film),Film noir,722,68425,What genre is The Web?,"[""film noir""]","['What category does The Web belong to?', 'What kind of classification does The Web fall under?', 'What type does The Web fall under?', 'What group does The Web fall under?', 'What kind does The Web fall under?', 'What class does The Web fall under?', 'What style can The Web be categorized into?', 'Which division does The Web come under?', 'In what bracket does The Web reside?', 'What domain does  The Web fit within?']",69147,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.2628658024112741, 0.2726700018496143, 0.3265018967864086, 0.15972487500112217, 0.7078668110909407, 0.3398332201665886, 0.31847371078692793, 0.19935853059885167, 0.7704228444695561, 0.17244837940306945]","[0.100175716, 0.23863839, 0.13434367, 0.35936397, 0.022902483, 0.15271173, 0.26055092, 0.06555055, 0.008404044, 0.22064888]"
2254,Convicted,genre,film noir,1647231,91,627363,[],[],http://www.wikidata.org/entity/Q5166565,http://www.wikidata.org/entity/Q185867,Convicted (1950 film),Film noir,687,68425,What genre is Convicted?,"[""film noir""]","['What category does Convicted belong to?', 'What kind of classification does Convicted fall under?', 'What type does Convicted fall under?', 'What group does Convicted fall under?', 'What kind does Convicted fall under?', 'What class does Convicted fall under?', 'What style can Convicted be categorized into?', 'Which division does Convicted come under?', 'In what bracket does Convicted reside?', 'What domain does  Convicted fit within?']",69112,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.7231834879739166, 0.305460328184745, 0.625171900458907, 0.7181811815521102, 0.1741192028289414, 0.2914294703931696, 0.3104480247704623, 0.22440866135129153, 0.30687304195506854, 0.4071082863326032]","[0.0049020285, 0.19144692, 0.013649334, 0.027143557, 0.23773643, 0.18401743, 0.008073005, 0.11076918, 0.10770932, 0.048611425]"
1281,Born Ruffians,genre,indie rock,1533928,91,611592,[],"[""Independent rock"",""Indie Rock""]",http://www.wikidata.org/entity/Q4945845,http://www.wikidata.org/entity/Q183504,Born Ruffians,Indie rock,959,68145,What genre is Born Ruffians?,"[""indie rock"", ""Independent rock"", ""Indie Rock""]","['What category does Born Ruffians belong to?', 'What kind of classification does Born Ruffians fall under?', 'What type does Born Ruffians fall under?', 'What group does Born Ruffians fall under?', 'What kind does Born Ruffians fall under?', 'What class does Born Ruffians fall under?', 'What style can Born Ruffians be categorized into?', 'Which division does Born Ruffians come under?', 'In what bracket does Born Ruffians reside?', 'What domain does  Born Ruffians fit within?']",69104,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5714285714285715, 0.4444444444444445, 0.5, 0.5714285714285715, 0.5, 0.4444444444444445, 0.4444444444444445, 0.5, 0.5714285714285715, 0.4444444444444445]","[0.4606705804026846, 0.14188731907323127, 0.3531469144964527, 0.42237591773035266, 0.5833532676114891, 0.4558500791133676, 0.16354231800393132, 0.25908725832705903, 0.3788860868207219, 0.15659481746696113]","[0.06452967, 0.2081798, 0.036890313, 0.06898238, 0.0390252, 0.03814812, 0.18354261, 0.09597921, 0.036942195, 0.29703748]"
2687,The Well,genre,film noir,1224663,91,627363,"[""Well""]",[],http://www.wikidata.org/entity/Q3821358,http://www.wikidata.org/entity/Q185867,The Well (1951 film),Film noir,552,68425,What genre is The Well?,"[""film noir""]","['What category does The Well belong to?', 'What kind of classification does The Well fall under?', 'What type does The Well fall under?', 'What group does The Well fall under?', 'What kind does The Well fall under?', 'What class does The Well fall under?', 'What style can The Well be categorized into?', 'Which division does The Well come under?', 'In what bracket does The Well reside?', 'What domain does  The Well fit within?']",68977,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0.5, 0, 0, 0, 0, 0, 0, 0.5, 0]","[0.3523694467640781, 0.19989160668517397, 0.5480692877814862, 0.2841411238653983, 0.3265271476166154, 0.3812066938044769, 0.8893467313152509, 0.3020689518738447, 0.20678240548711357, 0.18383511300773872]","[0.051586945, 0.5713139, 0.042063676, 0.1482743, 0.15112928, 0.10344439, 0.00023562869, 0.062212724, 0.43446758, 0.3905385]"
1904,The Association,genre,soft rock,741624,91,755115,[],"[""light rock""]",http://www.wikidata.org/entity/Q2118895,http://www.wikidata.org/entity/Q217191,The Association,Soft rock,22918,46004,What genre is The Association?,"[""soft rock"", ""light rock""]","['What category does The Association belong to?', 'What kind of classification does The Association fall under?', 'What type does The Association fall under?', 'What group does The Association fall under?', 'What kind does The Association fall under?', 'What class does The Association fall under?', 'What style can The Association be categorized into?', 'Which division does The Association come under?', 'In what bracket does The Association reside?', 'What domain does  The Association fit within?']",68922,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0.25, 0.28571428571428575, 0, 0]","[0.0, 0.03391962823444539, 0.04532168553265877, 0.15410315182403167, 0.0, 0.04152294549503339, 0.5694460145322149, 0.36498091824862855, 0.13312490233983665, 0.0]","[1.0, 0.9184803, 0.88927305, 0.47010198, 1.0, 0.89912134, 0.019878067, 0.21163389, 0.1770509, 1.0]"
2222,Ida,genre,indie rock,2002276,91,611592,[],"[""Independent rock"",""Indie Rock""]",http://www.wikidata.org/entity/Q5986894,http://www.wikidata.org/entity/Q183504,Ida (band),Indie rock,765,68145,What genre is Ida?,"[""indie rock"", ""Independent rock"", ""Indie Rock""]","['What category does Ida belong to?', 'What kind of classification does Ida fall under?', 'What type does Ida fall under?', 'What group does Ida fall under?', 'What kind does Ida fall under?', 'What class does Ida fall under?', 'What style can Ida be categorized into?', 'Which division does Ida come under?', 'In what bracket does Ida reside?', 'What domain does  Ida fit within?']",68910,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.42071715085495526, 0.0, 0.4375516136277957, 0.12875798547043285, 0.37498389114845737, 0.324929060764393, 0.8401136682403679, 0.3178374672003407, 0.047321263246973604, 0.5441219769354069]","[0.017060058, 1.0, 0.02625753, 0.6198198, 0.022823727, 0.0016174727, 0.009395308, 0.051930767, 0.8840392, 0.0076287007]"
2648,The Good Life,genre,indie rock,268901,91,611592,[],"[""Independent rock"",""Indie Rock""]",http://www.wikidata.org/entity/Q1483286,http://www.wikidata.org/entity/Q183504,The Good Life (band),Indie rock,756,68145,What genre is The Good Life?,"[""indie rock"", ""Independent rock"", ""Indie Rock""]","['What category does The Good Life belong to?', 'What kind of classification does The Good Life fall under?', 'What type does The Good Life fall under?', 'What group does The Good Life fall under?', 'What kind does The Good Life fall under?', 'What class does The Good Life fall under?', 'What style can The Good Life be categorized into?', 'Which division does The Good Life come under?', 'In what bracket does The Good Life reside?', 'What domain does  The Good Life fit within?']",68901,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.18113252155399157, 0.08799353189560019, 0.5671346134095695, 0.4271816242647203, 0.732778781959355, 0.21035900942945285, 0.32419451597604043, 0.25719306796948416, 0.5943113877223485, 0.5188540756508955]","[0.14852431, 0.7681534, 0.032630567, 0.15081774, 0.0040540285, 0.2579171, 0.12470593, 0.10625542, 0.068245314, 0.024379617]"
