Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
2734,The Buckaroos,genre,country music,1256242,91,2837284,"[""Buck Owens' Buckaroos"",""Buckaroos""]","[""country and western"",""country & western"",""country"",""Nashville sound""]",http://www.wikidata.org/entity/Q3986134,http://www.wikidata.org/entity/Q83440,The Buckaroos,Country music,1960,91093,What genre is The Buckaroos?,"[""country music"", ""country and western"", ""country & western"", ""country"", ""Nashville sound""]","['What category does The Buckaroos belong to?', 'What kind of classification does The Buckaroos fall under?', 'What type does The Buckaroos fall under?', 'What group does The Buckaroos fall under?', 'What kind does The Buckaroos fall under?', 'What class does The Buckaroos fall under?', 'What style can The Buckaroos be categorized into?', 'Which division does The Buckaroos come under?', 'In what bracket does The Buckaroos reside?', 'What domain does  The Buckaroos fit within?']",93053,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.4, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.03315242919269761, 0.0, 0.06964375121148954, 0.0, 0.4297514137739167, 0.04152294549503339, 0.08233284944191277, 0.051522270832984, 0.03391962823444539]","[1.0, 0.9204088, 1.0, 0.82294905, 1.0, 0.00016453156, 0.89912134, 0.809929, 0.8729262, 0.9184803]"
2391,Great Expectations,genre,fiction,760169,91,2832318,[],"[""fictional""]",http://www.wikidata.org/entity/Q219552,http://www.wikidata.org/entity/Q8253,Great Expectations,Fiction,54249,38796,What genre is Great Expectations?,"[""fiction"", ""fictional""]","['What category does Great Expectations belong to?', 'What kind of classification does Great Expectations fall under?', 'What type does Great Expectations fall under?', 'What group does Great Expectations fall under?', 'What kind does Great Expectations fall under?', 'What class does Great Expectations fall under?', 'What style can Great Expectations be categorized into?', 'Which division does Great Expectations come under?', 'In what bracket does Great Expectations reside?', 'What domain does  Great Expectations fit within?']",93045,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0.33333333333333337, 0.6666666666666666, 0]","[0.6341047607194591, 0.388264932725828, 0.6417900683277558, 0.3983147963586663, 0.7749282463304753, 0.16325864308019045, 0.2857746988831463, 0.5187430046498279, 0.2043702011149691, 0.44078779897693204]","[0.03872689, 0.040984817, 0.004209071, 0.1138651, 0.00017787711, 0.17681326, 0.29932946, 0.04001481, 0.0812869, 0.032727614]"
1867,Epidemic,genre,horror film,557201,91,703275,[],"[""horror movie""]",http://www.wikidata.org/entity/Q1754559,http://www.wikidata.org/entity/Q200092,Epidemic (film),Horror film,2036,90942,What genre is Epidemic?,"[""horror film"", ""horror movie""]","['What category does Epidemic belong to?', 'What kind of classification does Epidemic fall under?', 'What type does Epidemic fall under?', 'What group does Epidemic fall under?', 'What kind does Epidemic fall under?', 'What class does Epidemic fall under?', 'What style can Epidemic be categorized into?', 'Which division does Epidemic come under?', 'In what bracket does Epidemic reside?', 'What domain does  Epidemic fit within?']",92978,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",,"[0.5, 0.5, 0, 0, 1.0, 0, 0, 0.22222222222222224, 0, 1.0]","[0.21872779028859402, 0.19966826993901038, 0.26264959524899084, 0.18841476736918739, 0.03391962823444539, 0.3907326035671379, 0.5420218903446195, 0.4237205338750663, 0.543347645814833, 0.0]","[0.4255519, 0.4842986, 0.18272355, 0.11682532, 0.9184803, 0.08228027, 0.001646745, 0.03604066, 0.036756963, 1.0]"
2182,Fugees,genre,reggae,345422,91,2932736,"[""The Fugees"",""Tranzlator Crew"",""Refugee Camp"",""The Rap Translatorz""]","[""reggae music""]",http://www.wikidata.org/entity/Q159329,http://www.wikidata.org/entity/Q9794,Fugees,Reggae,45407,47326,What genre is Fugees?,"[""hip hop music"", ""hip-hop music"", ""soul music"", ""soul"", ""Soul"", ""rhythm and blues"", ""R&B"", ""RnB"", ""RNB"", ""R and B"", ""R & B"", ""rap"", ""emceeing"", ""MCing"", ""spitting"", ""rhyming"", ""rap music"", ""rapping"", ""reggae"", ""reggae music""]","['What category does Fugees belong to?', 'What kind of classification does Fugees fall under?', 'What type does Fugees fall under?', 'What group does Fugees fall under?', 'What kind does Fugees fall under?', 'What class does Fugees fall under?', 'What style can Fugees be categorized into?', 'Which division does Fugees come under?', 'In what bracket does Fugees reside?', 'What domain does  Fugees fit within?']",92733,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5, 0.4444444444444444, 0.36363636363636365, 0.36363636363636365, 0.4, 0.4, 0.36363636363636365, 0.4444444444444444, 0.4, 0.36363636363636365]","[0.758088044421271, 0.6542790235044433, 0.23329124100030751, 0.21915982767764522, 0.3157930882142762, 0.33215800129946293, 0.2072784365367631, 0.48803057943674444, 0.4450554906959276, 0.18714665511771866]","[0.020420957, 0.04803043, 0.25092077, 0.25670707, 0.093993366, 0.09941899, 0.2047769, 0.01364923, 0.052558057, 0.51021224]"
1289,The Attic,genre,horror film,2649336,91,703275,"[""Attic""]","[""horror movie""]",http://www.wikidata.org/entity/Q7714856,http://www.wikidata.org/entity/Q200092,The Attic (2007 film),Horror film,1714,90942,What genre is The Attic?,"[""horror film"", ""horror movie""]","['What category does The Attic belong to?', 'What kind of classification does The Attic fall under?', 'What type does The Attic fall under?', 'What group does The Attic fall under?', 'What kind does The Attic fall under?', 'What class does The Attic fall under?', 'What style can The Attic be categorized into?', 'Which division does The Attic come under?', 'In what bracket does The Attic reside?', 'What domain does  The Attic fit within?']",92656,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 1]",,"[0.25, 1.0, 0.22222222222222224, 0, 0.5, 0.22222222222222224, 0, 0.28571428571428575, 1.0, 1.0]","[0.6433780863728906, 0.13951328593506337, 0.6012525195228534, 0.2756574060202396, 0.22173611733065476, 0.3154958984192222, 0.2862552074938156, 0.486391351902048, 0.1594563503231576, 0.14512095912158002]","[0.016262699, 0.66367555, 0.005141715, 0.086032234, 0.014394664, 0.03654617, 0.3330408, 0.13742553, 0.39109567, 0.5362856]"
1310,The Nest,genre,horror film,2667089,91,703275,"[""Nest""]","[""horror movie""]",http://www.wikidata.org/entity/Q7753427,http://www.wikidata.org/entity/Q200092,The Nest (1988 film),Horror film,1668,90942,What genre is The Nest?,"[""horror film"", ""horror movie""]","['What category does The Nest belong to?', 'What kind of classification does The Nest fall under?', 'What type does The Nest fall under?', 'What group does The Nest fall under?', 'What kind does The Nest fall under?', 'What class does The Nest fall under?', 'What style can The Nest be categorized into?', 'Which division does The Nest come under?', 'In what bracket does The Nest reside?', 'What domain does  The Nest fit within?']",92610,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.22525975411323024, 0.6577835154256698, 0.31076753188431183, 0.1534729821970766, 0.42619385982288477, 0.4652333650993033, 0.40601949472161, 0.38129873233408806, 0.7516481069538877, 0.6457147468236314]","[0.094894946, 0.017425654, 0.20825502, 0.4758758, 0.065522395, 0.028112989, 0.18968289, 0.012911867, 0.008724787, 0.017970078]"
1750,Blessed,genre,horror film,2866337,91,703275,[],"[""horror movie""]",http://www.wikidata.org/entity/Q883897,http://www.wikidata.org/entity/Q200092,Blessed (2004 film),Horror film,1589,90942,What genre is Blessed?,"[""horror film"", ""horror movie""]","['What category does Blessed belong to?', 'What kind of classification does Blessed fall under?', 'What type does Blessed fall under?', 'What group does Blessed fall under?', 'What kind does Blessed fall under?', 'What class does Blessed fall under?', 'What style can Blessed be categorized into?', 'Which division does Blessed come under?', 'In what bracket does Blessed reside?', 'What domain does  Blessed fit within?']",92531,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.42017202994512876, 0.0493880042726673, 0.13444230611165212, 0.0, 0.053724155425709116, 0.46917128830662047, 0.6369749449313813, 0.2516910493075055, 0.3414173329479035]","[1.0, 0.06535674, 0.8785922, 0.1812669, 1.0, 0.8670357, 0.050354186, 0.0071781934, 0.0703201, 0.042770468]"
2211,Dune 2000,genre,real-time strategy,89952,91,730885,[],"[""RTS"",""real time strategy""]",http://www.wikidata.org/entity/Q1153468,http://www.wikidata.org/entity/Q208189,Dune 2000,Real-time strategy,46500,45710,What genre is Dune 2000?,"[""real-time strategy"", ""RTS"", ""real time strategy""]","['What category does Dune 2000 belong to?', 'What kind of classification does Dune 2000 fall under?', 'What type does Dune 2000 fall under?', 'What group does Dune 2000 fall under?', 'What kind does Dune 2000 fall under?', 'What class does Dune 2000 fall under?', 'What style can Dune 2000 be categorized into?', 'Which division does Dune 2000 come under?', 'In what bracket does Dune 2000 reside?', 'What domain does  Dune 2000 fit within?']",92210,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0.3333333333333333, 0, 0, 0.25, 0, 0, 0, 0.22222222222222224]","[0.36581170124795204, 0.3220684943305501, 0.6595451339089429, 0.16348600714088884, 0.29639642736659794, 0.5141715487149945, 0.22940891421338294, 0.6021391399042353, 0.151018982239387, 0.367917859931377]","[0.13353814, 0.1793084, 0.04228357, 0.115308225, 0.16640413, 0.0049003577, 0.20940508, 0.05199745, 0.09042084, 0.027658071]"
1779,Help,genre,horror film,1919000,91,703275,[],"[""horror movie""]",http://www.wikidata.org/entity/Q5710030,http://www.wikidata.org/entity/Q200092,Help (2010 film),Horror film,1204,90942,What genre is Help?,"[""horror film"", ""horror movie""]","['What category does Help belong to?', 'What kind of classification does Help fall under?', 'What type does Help fall under?', 'What group does Help fall under?', 'What kind does Help fall under?', 'What class does Help fall under?', 'What style can Help be categorized into?', 'Which division does Help come under?', 'In what bracket does Help reside?', 'What domain does  Help fit within?']",92146,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5, 0, 0.5, 0, 0, 0, 0, 0.28571428571428575, 0, 0]","[0.246591369619992, 0.5591485220176888, 0.15954572793841607, 0.5125782856545591, 0.6757989427197175, 0.602367273464531, 0.0974402309663931, 0.5630187650119218, 0.0424479192898036, 0.1556682497108877]","[0.022278212, 0.06927491, 0.34864512, 0.0018782608, 0.0014332092, 0.030216282, 0.73778224, 0.085987285, 0.89673454, 0.28774917]"
1287,The Task,genre,horror film,1152019,91,703275,"[""Task""]","[""horror movie""]",http://www.wikidata.org/entity/Q3522956,http://www.wikidata.org/entity/Q200092,The Task (film),Horror film,1200,90942,What genre is The Task?,"[""horror film"", ""horror movie""]","['What category does The Task belong to?', 'What kind of classification does The Task fall under?', 'What type does The Task fall under?', 'What group does The Task fall under?', 'What kind does The Task fall under?', 'What class does The Task fall under?', 'What style can The Task be categorized into?', 'Which division does The Task come under?', 'In what bracket does The Task reside?', 'What domain does  The Task fit within?']",92142,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0.5, 0, 0, 0, 0, 0]","[0.7304386749063204, 0.4496921818128544, 0.3704867157427576, 0.14917821124217967, 0.1970362667425867, 0.970048023374529, 0.5448155632972808, 0.5331140661760895, 0.5933897725714987, 0.3792061479529535]","[0.0019861008, 0.08542456, 0.11078337, 0.50972486, 0.4099869, 0.00065853563, 0.02753965, 0.009505309, 0.027617047, 0.032848436]"
