Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
2575,Fahrenheit,genre,action-adventure game,173952,91,1124745,"[""Indigo Prophecy""]","[""a-avg"",""action adventure video games""]",http://www.wikidata.org/entity/Q1327449,http://www.wikidata.org/entity/Q343568,Fahrenheit (2005 video game),Action-adventure game,10441,80602,What genre is Fahrenheit?,"[""interactive film"", ""movie game"", ""interactive movie"", ""action-adventure game"", ""a-avg"", ""action adventure video games""]","['What category does Fahrenheit belong to?', 'What kind of classification does Fahrenheit fall under?', 'What type does Fahrenheit fall under?', 'What group does Fahrenheit fall under?', 'What kind does Fahrenheit fall under?', 'What class does Fahrenheit fall under?', 'What style can Fahrenheit be categorized into?', 'Which division does Fahrenheit come under?', 'In what bracket does Fahrenheit reside?', 'What domain does  Fahrenheit fit within?']",91043,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0.5, 0, 0, 0, 0.5, 0, 0, 0, 0]","[0.31237714975001274, 0.20118530921646663, 0.5414712847952293, 0.4976163386485477, 0.5102959893440016, 0.200877517404203, 0.3329924485136685, 0.3735839464060684, 0.5763425721472711, 0.3589778635901031]","[0.16351233, 0.31881252, 0.037823215, 0.08915087, 0.031613737, 0.25495604, 0.301724, 0.009961127, 0.019465981, 0.0058683674]"
1710,The Angel,genre,horror film,2648853,91,703275,"[""Angel""]","[""horror movie""]",http://www.wikidata.org/entity/Q7713741,http://www.wikidata.org/entity/Q200092,The Angel (2007 film),Horror film,75,90942,What genre is The Angel?,"[""horror film"", ""horror movie""]","['What category does The Angel belong to?', 'What kind of classification does The Angel fall under?', 'What type does The Angel fall under?', 'What group does The Angel fall under?', 'What kind does The Angel fall under?', 'What class does The Angel fall under?', 'What style can The Angel be categorized into?', 'Which division does The Angel come under?', 'In what bracket does The Angel reside?', 'What domain does  The Angel fit within?']",91017,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0.28571428571428575, 0, 0]","[0.20025387557990165, 0.455543307851277, 0.28928141809289737, 0.0, 0.18139089525917992, 0.4471555282342713, 0.29493302159586066, 0.5171224937015245, 0.15963113519024336, 0.18627866246040287]","[0.08224571, 0.0061804466, 0.019306531, 1.0, 0.17650086, 0.088388115, 0.25630784, 0.1726136, 0.07684175, 0.3685327]"
2299,Godzilla,genre,B movie,2195399,91,771810,"[""Gojira""]","[""B-movie"",""B film"",""B-film"",""B picture"",""B-picture""]",http://www.wikidata.org/entity/Q6567,http://www.wikidata.org/entity/Q223770,Godzilla,B movie,61269,29735,What genre is Godzilla?,"[""B movie"", ""B-movie"", ""B film"", ""B-film"", ""B picture"", ""B-picture""]","['What category does Godzilla belong to?', 'What kind of classification does Godzilla fall under?', 'What type does Godzilla fall under?', 'What group does Godzilla fall under?', 'What kind does Godzilla fall under?', 'What class does Godzilla fall under?', 'What style can Godzilla be categorized into?', 'Which division does Godzilla come under?', 'In what bracket does Godzilla reside?', 'What domain does  Godzilla fit within?']",91004,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.28571428571428575, 0.28571428571428575, 0.5, 0, 0.25, 0.22222222222222224, 0, 0, 0.28571428571428575, 0.22222222222222224]","[0.5578588599340147, 0.39870368537854123, 0.10182437187860655, 0.4056218416758608, 0.48262030008640017, 0.1218051689508565, 0.6262022171169086, 0.372166031874233, 0.5262212623644141, 0.30651481900739397]","[0.014642984, 0.09292531, 0.10326544, 0.022247516, 0.11478316, 0.05832054, 0.006725836, 0.17252295, 0.0527744, 0.038538795]"
1419,This Love,genre,pop rock,696692,91,1479426,[],"[""pop\/rock"",""pop-rock""]",http://www.wikidata.org/entity/Q1982114,http://www.wikidata.org/entity/Q484641,This Love (Maroon 5 song),Pop rock,5583,85003,What genre is This Love?,"[""pop rock"", ""pop/rock"", ""pop-rock""]","['What category does This Love belong to?', 'What kind of classification does This Love fall under?', 'What type does This Love fall under?', 'What group does This Love fall under?', 'What kind does This Love fall under?', 'What class does This Love fall under?', 'What style can This Love be categorized into?', 'Which division does This Love come under?', 'In what bracket does This Love reside?', 'What domain does  This Love fit within?']",90586,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5, 0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.04532184547019358, 0.2845199540505877, 0.0, 0.11811885490468789, 0.0, 0.0, 0.08799330319782984, 0.11077483100189776, 0.0, 0.0]","[0.88927263, 0.0047924565, 1.0, 0.66385, 1.0, 1.0, 0.76815414, 0.6915324, 1.0, 1.0]"
1824,Holiday,genre,punk rock,733469,91,1011970,[],"[""punk"",""punk music""]",http://www.wikidata.org/entity/Q2089407,http://www.wikidata.org/entity/Q3071,Holiday (Green Day song),Punk rock,6481,83910,What genre is Holiday?,"[""punk rock"", ""punk"", ""punk music""]","['What category does Holiday belong to?', 'What kind of classification does Holiday fall under?', 'What type does Holiday fall under?', 'What group does Holiday fall under?', 'What kind does Holiday fall under?', 'What class does Holiday fall under?', 'What style can Holiday be categorized into?', 'Which division does Holiday come under?', 'In what bracket does Holiday reside?', 'What domain does  Holiday fit within?']",90391,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0.5, 0, 0, 0.5, 0, 0, 0]","[0.10993693271689543, 0.0, 0.1752921003968152, 0.10312992526317415, 0.2333508562235807, 0.16857492061951743, 0.0, 0.8367807128193676, 0.17527986742347307, 0.8645904984295729]","[0.6945786, 1.0, 0.24663495, 0.7185944, 0.17786102, 0.19136128, 1.0, 0.0086196875, 0.14592537, 0.0029286204]"
2551,Another World,genre,action-adventure game,867923,91,1124745,"[""Out Of This World""]","[""a-avg"",""action adventure video games""]",http://www.wikidata.org/entity/Q257469,http://www.wikidata.org/entity/Q343568,Another World (video game),Action-adventure game,9636,80602,What genre is Another World?,"[""action-adventure game"", ""a-avg"", ""action adventure video games"", ""platform game"", ""platformer"", ""Platform video games""]","['What category does Another World belong to?', 'What kind of classification does Another World fall under?', 'What type does Another World fall under?', 'What group does Another World fall under?', 'What kind does Another World fall under?', 'What class does Another World fall under?', 'What style can Another World be categorized into?', 'Which division does Another World come under?', 'In what bracket does Another World reside?', 'What domain does  Another World fit within?']",90238,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.18623751849179815, 0.38109130255720003, 0.40933791611083703, 0.6039942415264306, 0.24498532772292048, 0.469339617810309, 0.20195233744100344, 0.21617951185379675, 0.1634738692914779, 0.23665719848656158]","[0.10082712, 0.1369665, 0.04473095, 0.030461999, 0.1611958, 0.0481323, 0.0779411, 0.22373146, 0.06948488, 0.0037862929]"
2454,Species,genre,science fiction film,1108453,91,1406377,[],"[""sci-fi film"",""science fiction movie"",""sci-fi movie"",""scifi film"",""scifi movie"",""sci fi film"",""sci fi movie"",""scifi-film"",""scifi""]",http://www.wikidata.org/entity/Q337747,http://www.wikidata.org/entity/Q471839,Species (film),Science fiction film,48238,41996,What genre is Species?,"[""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]","['What category does Species belong to?', 'What kind of classification does Species fall under?', 'What type does Species fall under?', 'What group does Species fall under?', 'What kind does Species fall under?', 'What class does Species fall under?', 'What style can Species be categorized into?', 'Which division does Species come under?', 'In what bracket does Species reside?', 'What domain does  Species fit within?']",90234,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5, 0.2857142857142857, 0.2857142857142857, 0.5, 0.2857142857142857, 0.33333333333333337, 0.6666666666666666, 0.33333333333333337, 0.4, 0.33333333333333337]","[0.4981196510740564, 0.16916143204077344, 0.17836964829864382, 0.15674937567167999, 0.18182729240333448, 0.3005434664966927, 0.1270339514195714, 0.25959133773023185, 0.33758717832354806, 0.4920993078613551]","[0.06521081, 0.19078696, 0.24800797, 0.44167295, 0.24761473, 0.08038569, 0.6273423, 0.0058848723, 0.09822464, 0.008074517]"
1233,Nine Inch Nails,genre,industrial rock,95986,91,2925770,"[""NIN"",""NI\u0418""]",[],http://www.wikidata.org/entity/Q11647,http://www.wikidata.org/entity/Q968730,Nine Inch Nails,Industrial rock,78652,11267,What genre is Nine Inch Nails?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock"", ""ambient music"", ""ambient"", ""Ambient"", ""industrial metal"", ""Industrial Metal"", ""industrial music"", ""industrial"", ""industrial rock""]","['What category does Nine Inch Nails belong to?', 'What kind of classification does Nine Inch Nails fall under?', 'What type does Nine Inch Nails fall under?', 'What group does Nine Inch Nails fall under?', 'What kind does Nine Inch Nails fall under?', 'What class does Nine Inch Nails fall under?', 'What style can Nine Inch Nails be categorized into?', 'Which division does Nine Inch Nails come under?', 'In what bracket does Nine Inch Nails reside?', 'What domain does  Nine Inch Nails fit within?']",89919,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5, 0.5714285714285715, 0.5714285714285715, 0.4444444444444445, 0.5, 0.4444444444444445, 0.5714285714285715, 0.5714285714285715, 0.5714285714285715, 0.5714285714285715]","[0.5495419326229058, 0.4228107525798645, 0.3922517660787255, 0.11288630425874736, 0.29003614372854336, 0.2109575987318664, 0.28522674325531516, 0.27961494966550127, 0.37707922025247154, 0.6868867498683809]","[0.053448133, 0.0765934, 0.22347109, 0.12500012, 0.08788049, 0.07849264, 0.39362618, 0.18654609, 0.16104165, 0.0069713113]"
1481,Mario franchise,genre,role-playing video game,1458124,91,2548127,"[""Mario"",""Mario series""]","[""RPG"",""RPVG"",""role playing video game"",""role-playing game"",""role playing video games"",""CRPG"",""computer RPG"",""computer role-playing video game"",""RP video game""]",http://www.wikidata.org/entity/Q4803535,http://www.wikidata.org/entity/Q744038,Mario (franchise),Role-playing video game,26735,63112,What genre is Mario franchise?,"[""role-playing video game"", ""RPG"", ""RPVG"", ""role playing video game"", ""role-playing game"", ""role playing video games"", ""CRPG"", ""computer RPG"", ""computer role-playing video game"", ""RP video game"", ""sports video game"", ""sports game"", ""sports video games"", ""sport video game""]","['What category does Mario franchise belong to?', 'What kind of classification does Mario franchise fall under?', 'What type does Mario franchise fall under?', 'What group does Mario franchise fall under?', 'What kind does Mario franchise fall under?', 'What class does Mario franchise fall under?', 'What style can Mario franchise be categorized into?', 'Which division does Mario franchise come under?', 'In what bracket does Mario franchise reside?', 'What domain does  Mario franchise fit within?']",89847,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0.5, 0, 0, 0, 0, 0.4444444444444444, 0.36363636363636365]","[0.4755402123671355, 0.44559931173898987, 0.18103023688639164, 1.0220598144827562, 0.2540011738769038, 0.4387984185932896, 0.38414100769780535, 0.41075575789311436, 0.5376901906912331, 0.6431948410138074]","[0.15487416, 0.1587594, 0.26222274, 0.0043105735, 0.10681243, 0.021844456, 0.23550019, 0.12533645, 0.07646427, 0.0046707485]"
2478,Black Dynamite,genre,blaxploitation,964945,91,2865993,[],"[""blacksploitation""]",http://www.wikidata.org/entity/Q2905363,http://www.wikidata.org/entity/Q883179,Black Dynamite,Blaxploitation,25594,63319,What genre is Black Dynamite?,"[""action film"", ""action movie"", ""film action"", ""movie action"", ""action"", ""blaxploitation"", ""blacksploitation""]","['What category does Black Dynamite belong to?', 'What kind of classification does Black Dynamite fall under?', 'What type does Black Dynamite fall under?', 'What group does Black Dynamite fall under?', 'What kind does Black Dynamite fall under?', 'What class does Black Dynamite fall under?', 'What style can Black Dynamite be categorized into?', 'Which division does Black Dynamite come under?', 'In what bracket does Black Dynamite reside?', 'What domain does  Black Dynamite fit within?']",88913,"[1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",,"[1.0, 1.0, 0, 0.5, 0.25, 1.0, 0, 1.0, 1.0, 1.0]","[0.19266106159530266, 0.15012255294455668, 0.2130032744337883, 0.6566899620402862, 0.7010027525879712, 0.11665295797238054, 0.3838086614209907, 0.035499619634346447, 0.06832434069362919, 0.0]","[0.13250409, 0.2476885, 0.081385165, 0.00079989043, 0.0024992155, 0.72751904, 0.23911284, 0.91449463, 0.8267117, 1.0]"
