Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
1297,The Gap,genre,comedy-drama,2658827,91,2852854,"[""Gap""]","[""dramedy"",""comedic drama"",""tragicomedy"",""seriocomedy"",""comedy drama"",""dramatic comedy"",""Comedy-drama, dramedy""]",http://www.wikidata.org/entity/Q7735785,http://www.wikidata.org/entity/Q859369,The Gap (film),Comedy-drama,80,36819,What genre is The Gap?,"[""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy""]","['What category does The Gap belong to?', 'What kind of classification does The Gap fall under?', 'What type does The Gap fall under?', 'What group does The Gap fall under?', 'What kind does The Gap fall under?', 'What class does The Gap fall under?', 'What style can The Gap be categorized into?', 'Which division does The Gap come under?', 'In what bracket does The Gap reside?', 'What domain does  The Gap fit within?']",36899,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.3879434400211595, 0.7086995289029583, 0.31207705439936867, 0.5436613072063412, 0.7116407444593925, 0.06845115411575939, 0.1934889914924126, 0.6625458274439694, 0.7858102825273722, 0.5591282165648896]","[0.19673, 0.013163951, 0.36517987, 0.024269126, 0.007124758, 0.0540005, 0.20557362, 0.07070321, 0.004064814, 0.05208696]"
2609,My Husband,genre,comedy film,658455,91,336148,[],"[""comedy movie""]",http://www.wikidata.org/entity/Q1917926,http://www.wikidata.org/entity/Q157443,"My Husband, the Economic Miracle",Comedy film,76,36816,What genre is My Husband?,"[""comedy film"", ""comedy movie""]","['What category does My Husband belong to?', 'What kind of classification does My Husband fall under?', 'What type does My Husband fall under?', 'What group does My Husband fall under?', 'What kind does My Husband fall under?', 'What class does My Husband fall under?', 'What style can My Husband be categorized into?', 'Which division does My Husband come under?', 'In what bracket does My Husband reside?', 'What domain does  My Husband fit within?']",36892,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.22222222222222224, 0.3333333333333333, 0.5, 0, 0.2, 0.2, 0.3333333333333333, 0, 0.5, 0]","[0.5457042398289804, 0.5447797042721199, 0.1619937822567124, 0.2745446471210712, 0.5638841721738659, 0.6338203372191918, 0.5455126473691226, 0.43700655179171755, 0.11915648660725789, 0.2615783358918932]","[0.018611893, 0.008264344, 0.12788373, 0.03804463, 0.011397873, 0.0015604872, 0.029959371, 0.12440479, 0.13908412, 0.29905307]"
2324,Drôles de zèbres,genre,comedy film,1002419,91,336148,"[""Droles de zebres""]","[""comedy movie""]",http://www.wikidata.org/entity/Q3040272,http://www.wikidata.org/entity/Q157443,Drôles de zèbres,Comedy film,68,36816,What genre is Drôles de zèbres?,"[""comedy film"", ""comedy movie""]","['What category does Drôles de zèbres belong to?', 'What kind of classification does Drôles de zèbres fall under?', 'What type does Drôles de zèbres fall under?', 'What group does Drôles de zèbres fall under?', 'What kind does Drôles de zèbres fall under?', 'What class does Drôles de zèbres fall under?', 'What style can Drôles de zèbres be categorized into?', 'Which division does Drôles de zèbres come under?', 'In what bracket does Drôles de zèbres reside?', 'What domain does  Drôles de zèbres fit within?']",36884,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",,"[0.25, 1.0, 0.22222222222222224, 0.28571428571428575, 1.0, 1.0, 0, 0.22222222222222224, 0.3333333333333333, 0.28571428571428575]","[0.7835468479513363, 0.15768442382293896, 0.6300269010339898, 0.4962712250698576, 0.15663485400374372, 0.12418027747015291, 0.5441509961520911, 0.4123642533331695, 0.7566770202161047, 0.461400153289366]","[0.010712545, 0.428871, 0.0011929204, 0.008187207, 0.29746994, 0.63943624, 0.0776916, 0.03770594, 0.009375975, 0.14245045]"
1220,Rain,genre,adventure game,2462532,91,813035,[],"[""adventure video game""]",http://www.wikidata.org/entity/Q7284462,http://www.wikidata.org/entity/Q23916,Rain (video game),Adventure game,1755,35112,What genre is Rain?,"[""adventure game"", ""adventure video game""]","['What category does Rain belong to?', 'What kind of classification does Rain fall under?', 'What type does Rain fall under?', 'What group does Rain fall under?', 'What kind does Rain fall under?', 'What class does Rain fall under?', 'What style can Rain be categorized into?', 'Which division does Rain come under?', 'In what bracket does Rain reside?', 'What domain does  Rain fit within?']",36867,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.23600020338933977, 0.8486260408453005, 0.3981080544379564, 0.7724662901686958, 0.8283543522755283, 0.2411091487817446, 0.5100790979025641, 0.6002788571068929, 0.07340390503474818, 0.18559372357145407]","[0.28002262, 0.0031545223, 0.052661203, 5.53565e-06, 0.000111721485, 0.41644955, 0.0011378541, 0.094786055, 0.81210643, 0.18732838]"
2547,Sherlock Holmes: The Mystery of the Mummy,genre,adventure game,209557,91,813035,[],"[""adventure video game""]",http://www.wikidata.org/entity/Q1374448,http://www.wikidata.org/entity/Q23916,Sherlock Holmes: The Mystery of the Mummy,Adventure game,1689,35112,What genre is Sherlock Holmes: The Mystery of the Mummy?,"[""adventure game"", ""adventure video game""]","['What category does Sherlock Holmes: The Mystery of the Mummy belong to?', 'What kind of classification does Sherlock Holmes: The Mystery of the Mummy fall under?', 'What type does Sherlock Holmes: The Mystery of the Mummy fall under?', 'What group does Sherlock Holmes: The Mystery of the Mummy fall under?', 'What kind does Sherlock Holmes: The Mystery of the Mummy fall under?', 'What class does Sherlock Holmes: The Mystery of the Mummy fall under?', 'What style can Sherlock Holmes: The Mystery of the Mummy be categorized into?', 'Which division does Sherlock Holmes: The Mystery of the Mummy come under?', 'In what bracket does Sherlock Holmes: The Mystery of the Mummy reside?', 'What domain does  Sherlock Holmes: The Mystery of the Mummy fit within?']",36801,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.36520686864153973, 0.47426890601245575, 0.3476763335562493, 0.20998958140629603, 0.34746878256921143, 0.27474566539906836, 0.09067597184237174, 0.12307948640679456, 0.4407002766336291, 0.3551111385240775]","[0.22380914, 0.046076994, 0.27140313, 0.5037367, 0.04010329, 0.39595985, 0.08449274, 0.14870541, 0.16105716, 0.123289764]"
2536,Portal,genre,puzzle video game,2437613,91,1812440,[],"[""puzzle game"",""Puzzle video games"",""puzzle\/jigsaw video game""]",http://www.wikidata.org/entity/Q7231475,http://www.wikidata.org/entity/Q54767,Portal (series),Puzzle video game,10323,26431,What genre is Portal?,"[""puzzle video game"", ""puzzle game"", ""Puzzle video games"", ""puzzle/jigsaw video game""]","['What category does Portal belong to?', 'What kind of classification does Portal fall under?', 'What type does Portal fall under?', 'What group does Portal fall under?', 'What kind does Portal fall under?', 'What class does Portal fall under?', 'What style can Portal be categorized into?', 'Which division does Portal come under?', 'In what bracket does Portal reside?', 'What domain does  Portal fit within?']",36754,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.39539849846776826, 0.11024552785883131, 0.30619783508230725, 0.297112129971323, 0.12177871096236896, 0.3377439665345636, 0.37428791793477945, 0.29759921009647106, 0.3565414940488927, 0.10582706966531191]","[0.12172614, 0.119481556, 0.12852211, 0.12330574, 0.14543864, 0.34277195, 0.24849607, 0.31397465, 0.06031646, 0.11072725]"
2160,Half Bad,genre,young adult literature,481906,91,133436,[],"[""juvenile fiction"",""YA"",""youth literature"",""juvenile literature"",""young adult fiction"",""YA literature"",""YA fiction""]",http://www.wikidata.org/entity/Q16915880,http://www.wikidata.org/entity/Q1233720,Half Bad,Young adult fiction,1758,34659,What genre is Half Bad?,"[""young adult literature"", ""juvenile fiction"", ""YA"", ""youth literature"", ""juvenile literature"", ""young adult fiction"", ""YA literature"", ""YA fiction""]","['What category does Half Bad belong to?', 'What kind of classification does Half Bad fall under?', 'What type does Half Bad fall under?', 'What group does Half Bad fall under?', 'What kind does Half Bad fall under?', 'What class does Half Bad fall under?', 'What style can Half Bad be categorized into?', 'Which division does Half Bad come under?', 'In what bracket does Half Bad reside?', 'What domain does  Half Bad fit within?']",36417,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0.5714285714285715, 0.5, 0, 0.4444444444444444, 0, 0, 0.5, 0.4444444444444444, 0]","[0.3691947963447896, 0.5390940195064294, 0.44732772505053575, 0.2738826423128424, 0.4678243458156469, 0.3014747981284391, 0.4042584562890151, 0.5206501925332414, 0.3773109885041678, 0.47481689836208446]","[0.069611356, 0.04981086, 0.12638584, 0.2973448, 0.071213156, 0.26511297, 0.0074540284, 0.051902745, 0.17488092, 0.134899]"
2676,9: The Last Resort,genre,adventure game,939216,91,813035,"[""9""]","[""adventure video game""]",http://www.wikidata.org/entity/Q2818743,http://www.wikidata.org/entity/Q23916,9: The Last Resort,Adventure game,1190,35112,What genre is 9: The Last Resort?,"[""adventure game"", ""adventure video game""]","['What category does 9: The Last Resort belong to?', 'What kind of classification does 9: The Last Resort fall under?', 'What type does 9: The Last Resort fall under?', 'What group does 9: The Last Resort fall under?', 'What kind does 9: The Last Resort fall under?', 'What class does 9: The Last Resort fall under?', 'What style can 9: The Last Resort be categorized into?', 'Which division does 9: The Last Resort come under?', 'In what bracket does 9: The Last Resort reside?', 'What domain does  9: The Last Resort fit within?']",36302,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.14419944125639428, 0.4274340801619989, 0.09347569340903117, 0.3269836593853123, 0.0, 0.46917952150883874, 0.0, 0.600846318653073, 0.5704657432398479, 0.12127076121320059]","[0.21792503, 0.13026293, 0.75073767, 0.09949151, 1.0, 0.024235317, 1.0, 0.041585445, 0.076103576, 0.6513549]"
2662,Sublime,genre,psychological horror,805183,91,2013762,[],[],http://www.wikidata.org/entity/Q2361873,http://www.wikidata.org/entity/Q604725,Sublime (film),Psychological horror,4292,31850,What genre is Sublime?,"[""horror film"", ""horror movie"", ""psychological horror""]","['What category does Sublime belong to?', 'What kind of classification does Sublime fall under?', 'What type does Sublime fall under?', 'What group does Sublime fall under?', 'What kind does Sublime fall under?', 'What class does Sublime fall under?', 'What style can Sublime be categorized into?', 'Which division does Sublime come under?', 'In what bracket does Sublime reside?', 'What domain does  Sublime fit within?']",36142,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.31430607060560634, 0.29885239389862767, 0.3315766121757129, 0.3776061326326383, 0.44583800376231636, 0.2575869382241671, 0.41698497106589466, 0.50894846482169, 0.367316858385247, 0.4891094070837624]","[0.016823059, 0.14818819, 0.11348496, 0.0052833743, 0.09890735, 0.3682124, 0.24903826, 0.035940908, 0.06675908, 0.017842319]"
1979,Believer,genre,thrash metal,2827277,91,1473789,[],"[""trash metal"",""thrash"",""Thrash Metal"",""Best early thrash metal""]",http://www.wikidata.org/entity/Q815610,http://www.wikidata.org/entity/Q483352,Believer (band),Thrash metal,1255,34872,What genre is Believer?,"[""thrash metal"", ""trash metal"", ""thrash"", ""Thrash Metal"", ""Best early thrash metal""]","['What category does Believer belong to?', 'What kind of classification does Believer fall under?', 'What type does Believer fall under?', 'What group does Believer fall under?', 'What kind does Believer fall under?', 'What class does Believer fall under?', 'What style can Believer be categorized into?', 'Which division does Believer come under?', 'In what bracket does Believer reside?', 'What domain does  Believer fit within?']",36127,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.09778103847555705, 0.5098631874869177, 0.5120549912029344, 0.5187091593059161, 0.14974741221787355, 0.1591204730375993, 0.09390242109610154, 0.15632010258469586, 0.4781017882079801, 0.19533701498613623]","[0.7366533, 0.083210394, 0.016208708, 0.005067277, 0.505656, 0.40149418, 0.08964764, 0.44691053, 0.0003528632, 0.17508653]"
