Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
1642,Never 7: The End of Infinity,genre,science fiction,65690,91,844831,"[""Infinity"",""Never 7"",""Never7 -the end of infinity-"",""Never7: The End of Infinity"",""Infinity Cure""]","[""SF"",""scifi"",""sci Fi"",""sci-Fi"",""science-fiction"",""sci fi"",""sciencefiction""]",http://www.wikidata.org/entity/Q11085992,http://www.wikidata.org/entity/Q24925,Never 7: The End of Infinity,Science fiction,1357,155784,What genre is Never 7: The End of Infinity?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]","['What category does Never 7: The End of Infinity belong to?', 'What kind of classification does Never 7: The End of Infinity fall under?', 'What type does Never 7: The End of Infinity fall under?', 'What group does Never 7: The End of Infinity fall under?', 'What kind does Never 7: The End of Infinity fall under?', 'What class does Never 7: The End of Infinity fall under?', 'What style can Never 7: The End of Infinity be categorized into?', 'Which division does Never 7: The End of Infinity come under?', 'In what bracket does Never 7: The End of Infinity reside?', 'What domain does  Never 7: The End of Infinity fit within?']",157141,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.35323704731185757, 0.39799266657426813, 0.4166388754305662, 0.4306489075313462, 0.5428690446692295, 0.49259286964537946, 0.4583490554766, 0.39177116653387045, 0.38257724848307784, 0.5616432813286776]","[0.28825524, 0.13264576, 0.07423068, 0.0041405545, 0.0019949365, 0.03895642, 0.17647892, 0.2588606, 0.020538636, 0.009241871]"
1831,Hal Clement,genre,science fiction,1329022,91,844831,"[""Harry Clement Stubbs"",""George Richard"",""Harry C. Stubbs"",""Harry Stubbs""]","[""SF"",""scifi"",""sci Fi"",""sci-Fi"",""science-fiction"",""sci fi"",""sciencefiction""]",http://www.wikidata.org/entity/Q453329,http://www.wikidata.org/entity/Q24925,Hal Clement,Science fiction,1188,155784,What genre is Hal Clement?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]","['What category does Hal Clement belong to?', 'What kind of classification does Hal Clement fall under?', 'What type does Hal Clement fall under?', 'What group does Hal Clement fall under?', 'What kind does Hal Clement fall under?', 'What class does Hal Clement fall under?', 'What style can Hal Clement be categorized into?', 'Which division does Hal Clement come under?', 'In what bracket does Hal Clement reside?', 'What domain does  Hal Clement fit within?']",156972,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",,"[0.2857142857142857, 0.5, 0.4, 0.5714285714285715, 0.6666666666666666, 0.5714285714285715, 0.4444444444444445, 0.5714285714285715, 0.33333333333333337, 1.0]","[0.441833092606021, 0.4581035674211176, 0.35154252104980627, 0.3458770690655636, 0.4427306856097059, 0.5201720521019412, 0.3603689675792136, 0.6501014706812408, 0.4000382729383586, 0.19609617313232142]","[0.07987168, 0.08847375, 0.07443588, 0.020352554, 0.023091989, 0.07186511, 0.299001, 0.0032760836, 0.17265114, 0.16883123]"
2667,Light,genre,science fiction,1228733,91,844831,[],"[""SF"",""scifi"",""sci Fi"",""sci-Fi"",""science-fiction"",""sci fi"",""sciencefiction""]",http://www.wikidata.org/entity/Q3838395,http://www.wikidata.org/entity/Q24925,Light (novel),Science fiction,1161,155784,What genre is Light?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]","['What category does Light belong to?', 'What kind of classification does Light fall under?', 'What type does Light fall under?', 'What group does Light fall under?', 'What kind does Light fall under?', 'What class does Light fall under?', 'What style can Light be categorized into?', 'Which division does Light come under?', 'In what bracket does Light reside?', 'What domain does  Light fit within?']",156945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0.28571428571428575, 0, 0, 0, 0, 0, 0, 0]","[0.3718072384488743, 0.15969874546969998, 0.5202717710364914, 0.15958825371907326, 0.5062042464230849, 0.370953375213049, 0.4127451597907386, 0.1530896733180657, 0.657156891698584, 0.1439161856529371]","[0.17227013, 0.37876514, 0.048624095, 0.38546783, 0.18259607, 0.10395672, 0.02758598, 0.2667717, 0.013859958, 0.21668613]"
2592,Etidorhpa,genre,science fiction,1201108,91,844831,[],"[""SF"",""scifi"",""sci Fi"",""sci-Fi"",""science-fiction"",""sci fi"",""sciencefiction""]",http://www.wikidata.org/entity/Q3733783,http://www.wikidata.org/entity/Q24925,Etidorhpa,Science fiction,830,155784,What genre is Etidorhpa?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]","['What category does Etidorhpa belong to?', 'What kind of classification does Etidorhpa fall under?', 'What type does Etidorhpa fall under?', 'What group does Etidorhpa fall under?', 'What kind does Etidorhpa fall under?', 'What class does Etidorhpa fall under?', 'What style can Etidorhpa be categorized into?', 'Which division does Etidorhpa come under?', 'In what bracket does Etidorhpa reside?', 'What domain does  Etidorhpa fit within?']",156614,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0.33333333333333337, 0, 0, 0, 0.28571428571428575, 0, 0, 0, 0]","[0.380914721886343, 0.37683522896175353, 0.48800832067059147, 0.6141538251992118, 0.33863641350883333, 0.5275353352619969, 0.34492470756043614, 0.7030553919851898, 0.6644901489508781, 0.5147790933034273]","[0.070227966, 0.2694696, 0.009205738, 0.006453936, 0.33669475, 0.039852377, 0.29588243, 0.0031985457, 0.020024782, 0.0043585766]"
1334,Earth,genre,science fiction,1150352,91,844831,[],"[""SF"",""scifi"",""sci Fi"",""sci-Fi"",""science-fiction"",""sci fi"",""sciencefiction""]",http://www.wikidata.org/entity/Q3518604,http://www.wikidata.org/entity/Q24925,Earth (Brin novel),Science fiction,824,155784,What genre is Earth?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]","['What category does Earth belong to?', 'What kind of classification does Earth fall under?', 'What type does Earth fall under?', 'What group does Earth fall under?', 'What kind does Earth fall under?', 'What class does Earth fall under?', 'What style can Earth be categorized into?', 'Which division does Earth come under?', 'In what bracket does Earth reside?', 'What domain does  Earth fit within?']",156608,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.5330669090753849, 0.6849238427470629, 0.15711787390201926, 0.43810819777463084, 0.5506911517844306, 0.4650684254054176, 0.5637426797521974, 0.45322345711995615, 0.15918538392979686, 0.8074658825209196]","[0.011800771, 0.0012939466, 0.30294058, 0.06850479, 0.04161878, 0.11584333, 0.008514648, 0.006546884, 0.33691242, 0.0062037786]"
1121,Tharg the Mighty,genre,science fiction,2647493,91,844831,[],"[""SF"",""scifi"",""sci Fi"",""sci-Fi"",""science-fiction"",""sci fi"",""sciencefiction""]",http://www.wikidata.org/entity/Q7710764,http://www.wikidata.org/entity/Q24925,Tharg the Mighty,Science fiction,779,155784,What genre is Tharg the Mighty?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]","['What category does Tharg the Mighty belong to?', 'What kind of classification does Tharg the Mighty fall under?', 'What type does Tharg the Mighty fall under?', 'What group does Tharg the Mighty fall under?', 'What kind does Tharg the Mighty fall under?', 'What class does Tharg the Mighty fall under?', 'What style can Tharg the Mighty be categorized into?', 'Which division does Tharg the Mighty come under?', 'In what bracket does Tharg the Mighty reside?', 'What domain does  Tharg the Mighty fit within?']",156563,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0.33333333333333337, 0, 0]","[0.6063133127873295, 0.5743829367815843, 0.5096564636986763, 0.36741568701370747, 0.6461948484619393, 0.4390257795971823, 0.12177871096236896, 0.3690228849799284, 0.344958159818666, 0.4974779298163628]","[0.021906555, 0.040764116, 0.09049108, 0.11203891, 0.011029223, 0.030883351, 0.14543864, 0.24055414, 0.22856084, 0.026761655]"
2240,Doorways in the Sand,genre,science fiction,2204480,91,844831,[],"[""SF"",""scifi"",""sci Fi"",""sci-Fi"",""science-fiction"",""sci fi"",""sciencefiction""]",http://www.wikidata.org/entity/Q664034,http://www.wikidata.org/entity/Q24925,Doorways in the Sand,Science fiction,705,155784,What genre is Doorways in the Sand?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]","['What category does Doorways in the Sand belong to?', 'What kind of classification does Doorways in the Sand fall under?', 'What type does Doorways in the Sand fall under?', 'What group does Doorways in the Sand fall under?', 'What kind does Doorways in the Sand fall under?', 'What class does Doorways in the Sand fall under?', 'What style can Doorways in the Sand be categorized into?', 'Which division does Doorways in the Sand come under?', 'In what bracket does Doorways in the Sand reside?', 'What domain does  Doorways in the Sand fit within?']",156489,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.557949748196993, 0.15954572793841607, 0.450708569530685, 0.6727148378886856, 0.43027573722324464, 0.3254634203833294, 0.4433368167554512, 0.15066740895188546, 0.5234250605744862, 0.3606805097355963]","[0.006897694, 0.34864512, 0.16955517, 0.004511475, 0.0035137767, 0.3267788, 0.12813812, 0.2509128, 0.06065792, 0.15083225]"
1612,Living Space,genre,science fiction,2209107,91,844831,[],"[""SF"",""scifi"",""sci Fi"",""sci-Fi"",""science-fiction"",""sci fi"",""sciencefiction""]",http://www.wikidata.org/entity/Q6659282,http://www.wikidata.org/entity/Q24925,Living Space,Science fiction,695,155784,What genre is Living Space?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]","['What category does Living Space belong to?', 'What kind of classification does Living Space fall under?', 'What type does Living Space fall under?', 'What group does Living Space fall under?', 'What kind does Living Space fall under?', 'What class does Living Space fall under?', 'What style can Living Space be categorized into?', 'Which division does Living Space come under?', 'In what bracket does Living Space reside?', 'What domain does  Living Space fit within?']",156479,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.39091503729993593, 0.4151752263221711, 0.5281648593004667, 0.6278209930477835, 0.5614539932360507, 0.5369509514757025, 0.4537975517545963, 0.5119944731440441, 0.3517784464336116, 0.7547666864422596]","[0.09850204, 0.0021573883, 0.03199865, 0.06856357, 0.0057996693, 0.0156189, 0.032833215, 0.0014880614, 0.16790788, 0.012734099]"
2016,Infected,genre,science fiction,2010723,91,844831,"[""Infected (novel)""]","[""SF"",""scifi"",""sci Fi"",""sci-Fi"",""science-fiction"",""sci fi"",""sciencefiction""]",http://www.wikidata.org/entity/Q6029164,http://www.wikidata.org/entity/Q24925,Infected (novel),Science fiction,573,155784,What genre is Infected?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]","['What category does Infected belong to?', 'What kind of classification does Infected fall under?', 'What type does Infected fall under?', 'What group does Infected fall under?', 'What kind does Infected fall under?', 'What class does Infected fall under?', 'What style can Infected be categorized into?', 'Which division does Infected come under?', 'In what bracket does Infected reside?', 'What domain does  Infected fit within?']",156357,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1446764380060292, 0.2800000302639299, 0.3240118865771088, 0.0, 0.12967783520984216, 0.05261477257627948, 0.1505149978319906, 0.4436844212283185, 0.14131891902859445, 0.33153901758509374]","[0.5389832, 0.028515568, 0.2899665, 1.0, 0.16662584, 0.8700093, 0.5, 0.027227363, 0.55832696, 0.22550094]"
1907,Bones of the Earth,genre,science fiction,1239064,91,844831,[],"[""SF"",""scifi"",""sci Fi"",""sci-Fi"",""science-fiction"",""sci fi"",""sciencefiction""]",http://www.wikidata.org/entity/Q3886715,http://www.wikidata.org/entity/Q24925,Bones of the Earth,Science fiction,430,155784,What genre is Bones of the Earth?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]","['What category does Bones of the Earth belong to?', 'What kind of classification does Bones of the Earth fall under?', 'What type does Bones of the Earth fall under?', 'What group does Bones of the Earth fall under?', 'What kind does Bones of the Earth fall under?', 'What class does Bones of the Earth fall under?', 'What style can Bones of the Earth be categorized into?', 'Which division does Bones of the Earth come under?', 'In what bracket does Bones of the Earth reside?', 'What domain does  Bones of the Earth fit within?']",156214,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0.22222222222222224, 0, 0]","[0.43827518512053376, 0.21518498627985036, 0.29423835395644843, 0.3660847738887816, 0.24405305457968257, 0.2019171376373201, 0.12177871096236896, 0.562732038249908, 0.6886196274164038, 0.4723137204977691]","[0.015437316, 0.058404975, 0.34771615, 0.2715196, 0.46090674, 0.4991789, 0.14543864, 0.028051957, 0.004405704, 0.017670829]"
