Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
1538,The Statement,genre,film adaptation,149030,91,141564,"[""Statement""]","[""based upon"",""adapted for the screen"",""cinematic adaptation""]",http://www.wikidata.org/entity/Q1272835,http://www.wikidata.org/entity/Q1257444,The Statement (film),Film adaptation,3237,15117,What genre is The Statement?,"[""film adaptation"", ""based upon"", ""adapted for the screen"", ""cinematic adaptation""]","['What category does The Statement belong to?', 'What kind of classification does The Statement fall under?', 'What type does The Statement fall under?', 'What group does The Statement fall under?', 'What kind does The Statement fall under?', 'What class does The Statement fall under?', 'What style can The Statement be categorized into?', 'Which division does The Statement come under?', 'In what bracket does The Statement reside?', 'What domain does  The Statement fit within?']",18354,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0.5]","[0.6767442323904247, 0.10996945864439676, 0.5680892451230644, 0.4107552151005747, 0.5620156598183977, 0.7358991824196268, 0.369385377258536, 0.46574803916821, 0.5943718893625944, 0.14453477275785082]","[0.008804869, 0.118917495, 0.07481993, 0.07534155, 0.053032868, 0.0020879058, 0.055758286, 0.14456421, 0.008363395, 0.2194093]"
2119,Low Life,genre,non-fiction,2220145,91,744488,[],"[""nonfiction"",""non fiction""]",http://www.wikidata.org/entity/Q6692915,http://www.wikidata.org/entity/Q213051,Low Life (book),Nonfiction,469,17737,What genre is Low Life?,"[""non-fiction"", ""nonfiction"", ""non fiction""]","['What category does Low Life belong to?', 'What kind of classification does Low Life fall under?', 'What type does Low Life fall under?', 'What group does Low Life fall under?', 'What kind does Low Life fall under?', 'What class does Low Life fall under?', 'What style can Low Life be categorized into?', 'Which division does Low Life come under?', 'In what bracket does Low Life reside?', 'What domain does  Low Life fit within?']",18206,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.11349559702111617, 0.5540079892981834, 0.14573378716470206, 0.425302087729635, 0.09568436531914029, 0.12561469275675394, 0.6007743855518569, 0.13051629357616518, 0.09398620498420115, 0.1931561311049783]","[0.68149036, 0.07145492, 0.53250635, 0.1230321, 0.09258755, 0.6334103, 0.00875135, 0.1690863, 0.74908715, 0.073815726]"
2044,Caught,genre,erotic thriller,28152,91,827246,[],[],http://www.wikidata.org/entity/Q1051525,http://www.wikidata.org/entity/Q2439025,Caught (1996 film),Erotic thriller,1916,16267,What genre is Caught?,"[""erotic thriller""]","['What category does Caught belong to?', 'What kind of classification does Caught fall under?', 'What type does Caught fall under?', 'What group does Caught fall under?', 'What kind does Caught fall under?', 'What class does Caught fall under?', 'What style can Caught be categorized into?', 'Which division does Caught come under?', 'In what bracket does Caught reside?', 'What domain does  Caught fit within?']",18183,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0.5, 0.28571428571428575, 0.6666666666666666, 0.3333333333333333, 0.4, 0.6666666666666666, 0.28571428571428575, 0.3333333333333333, 0.3333333333333333]","[0.4974001529946041, 0.6112940772672806, 0.6720343652368282, 0.14113861891647936, 0.5297424765247262, 0.4737121115111588, 0.14113870203645484, 0.4662671689152928, 0.6811232265428235, 0.5189071732666275]","[0.04110874, 0.063406795, 0.0025498793, 0.2051898, 0.06944698, 0.001510582, 0.20519012, 0.14811173, 0.0006882531, 0.035057586]"
2354,Mario Kart: Super Circuit,genre,racing video game,726098,91,2853660,"[""Mario Kart Super Circuit"",""MK: SS""]","[""racing game"",""racing video games"",""racer""]",http://www.wikidata.org/entity/Q2068675,http://www.wikidata.org/entity/Q860750,Mario Kart: Super Circuit,Racing game,3519,14617,What genre is Mario Kart: Super Circuit?,"[""racing video game"", ""racing game"", ""racing video games"", ""racer""]","['What category does Mario Kart: Super Circuit belong to?', 'What kind of classification does Mario Kart: Super Circuit fall under?', 'What type does Mario Kart: Super Circuit fall under?', 'What group does Mario Kart: Super Circuit fall under?', 'What kind does Mario Kart: Super Circuit fall under?', 'What class does Mario Kart: Super Circuit fall under?', 'What style can Mario Kart: Super Circuit be categorized into?', 'Which division does Mario Kart: Super Circuit come under?', 'In what bracket does Mario Kart: Super Circuit reside?', 'What domain does  Mario Kart: Super Circuit fit within?']",18136,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.6, 0.6666666666666666, 0.7499999999999999, 0.5, 0.25, 0.5714285714285715, 0.25, 0.5, 0.5, 0.6666666666666666]","[0.5812087030735106, 0.5385553604305504, 0.5600962688673884, 0.2683735827160598, 0.6272580270040665, 0.516539698612173, 0.3894582372539773, 0.5458340413791881, 0.44516840086013026, 0.31868552442556525]","[0.031420756, 0.054289628, 0.007271287, 0.43505695, 0.00036138052, 0.045619477, 0.21234836, 0.025521785, 0.21611694, 0.027854932]"
2708,Into the Night,genre,adult contemporary music,2015380,91,1215939,[],"[""Hot AC"",""Adult contemporary""]",http://www.wikidata.org/entity/Q6058113,http://www.wikidata.org/entity/Q378988,Into the Night (Benny Mardones song),Adult contemporary music,4174,13872,What genre is Into the Night?,"[""adult contemporary music"", ""Hot AC"", ""Adult contemporary""]","['What category does Into the Night belong to?', 'What kind of classification does Into the Night fall under?', 'What type does Into the Night fall under?', 'What group does Into the Night fall under?', 'What kind does Into the Night fall under?', 'What class does Into the Night fall under?', 'What style can Into the Night be categorized into?', 'Which division does Into the Night come under?', 'In what bracket does Into the Night reside?', 'What domain does  Into the Night fit within?']",18046,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.3546452391985875, 0.0, 0.38638238929386187, 0.11099737652633095, 0.0, 0.31247135591664904, 0.15888501505168842, 0.0, 0.0]","[1.0, 0.07221211, 1.0, 0.13852315, 0.6907197, 1.0, 0.12562874, 0.4072286, 1.0, 1.0]"
2453,Foundation,genre,non-fiction,1811538,91,744488,"[""Foundation: B-boys, B-girls and Hip-Hop Culture in New York""]","[""nonfiction"",""non fiction""]",http://www.wikidata.org/entity/Q5474304,http://www.wikidata.org/entity/Q213051,Foundation (b-boy book),Nonfiction,295,17737,What genre is Foundation?,"[""non-fiction"", ""nonfiction"", ""non fiction""]","['What category does Foundation belong to?', 'What kind of classification does Foundation fall under?', 'What type does Foundation fall under?', 'What group does Foundation fall under?', 'What kind does Foundation fall under?', 'What class does Foundation fall under?', 'What style can Foundation be categorized into?', 'Which division does Foundation come under?', 'In what bracket does Foundation reside?', 'What domain does  Foundation fit within?']",18032,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0.25, 0, 0, 0, 0.25, 0, 0, 0, 0]","[0.6163258216050453, 0.6280691303094444, 0.21543390294574175, 0.20701847587387856, 0.3605283030112546, 0.34331699470612775, 0.5240757593863431, 0.12307948640679456, 0.4774285548163685, 0.40360134011645027]","[0.031077096, 0.00073537714, 0.4909655, 0.49647212, 0.066538215, 0.07982151, 0.01936518, 0.14870541, 0.021335427, 0.17713049]"
1196,Twelve,genre,teen film,336944,91,86179,[],"[""teen movie""]",http://www.wikidata.org/entity/Q1576744,http://www.wikidata.org/entity/Q1146335,Twelve (2010 film),Teen film,8168,9761,What genre is Twelve?,"[""teen film"", ""teen movie""]","['What category does Twelve belong to?', 'What kind of classification does Twelve fall under?', 'What type does Twelve fall under?', 'What group does Twelve fall under?', 'What kind does Twelve fall under?', 'What class does Twelve fall under?', 'What style can Twelve be categorized into?', 'Which division does Twelve come under?', 'In what bracket does Twelve reside?', 'What domain does  Twelve fit within?']",17929,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5, 0.5, 0, 0, 0, 0, 0, 0, 0, 0.5]","[0.0970197597270048, 0.13644778751191303, 0.6232681523235516, 0.46767148670246855, 0.5070029981876496, 0.1442675384973832, 0.5107475656872749, 0.42884308887209166, 0.465345912780112, 0.09854322857754312]","[0.7391716, 0.5838361, 0.013817652, 0.1356032, 0.026495345, 0.21822488, 0.03989464, 0.20500234, 0.1448483, 0.73411953]"
2484,After,genre,non-fiction,1388569,91,744488,[],"[""nonfiction"",""non fiction""]",http://www.wikidata.org/entity/Q4690446,http://www.wikidata.org/entity/Q213051,After (book),Nonfiction,177,17737,What genre is After?,"[""non-fiction"", ""nonfiction"", ""non fiction""]","['What category does After belong to?', 'What kind of classification does After fall under?', 'What type does After fall under?', 'What group does After fall under?', 'What kind does After fall under?', 'What class does After fall under?', 'What style can After be categorized into?', 'Which division does After come under?', 'In what bracket does After reside?', 'What domain does  After fit within?']",17914,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.12127076121320059, 0.5169215818712191, 0.6541631897570567, 0.38582124821433805, 0.1597677388761965, 0.2007407263450225, 0.19696012255822123, 0.2168942300618399, 0.6746029799431349, 0.11053394095289522]","[0.6513549, 0.04706159, 0.013268103, 0.10025091, 0.3672003, 0.467867, 0.39336678, 0.013200151, 0.005288867, 0.12007338]"
1117,Full Force,genre,power metal,1829558,91,1920609,[],[],http://www.wikidata.org/entity/Q5508049,http://www.wikidata.org/entity/Q57143,Fullforce,Power metal,224,17650,What genre is Full Force?,"[""power metal""]","['What category does Full Force belong to?', 'What kind of classification does Full Force fall under?', 'What type does Full Force fall under?', 'What group does Full Force fall under?', 'What kind does Full Force fall under?', 'What class does Full Force fall under?', 'What style can Full Force be categorized into?', 'Which division does Full Force come under?', 'In what bracket does Full Force reside?', 'What domain does  Full Force fit within?']",17874,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.47622035025635645, 0.5231893243415005, 0.0, 0.6573073588393877, 0.12703384088909603, 0.0, 0.6789250450632818]","[1.0, 1.0, 1.0, 0.14940114, 0.049213294, 1.0, 0.0038270266, 0.62734276, 1.0, 0.033536743]"
1665,The International,genre,political thriller,2234895,91,2069984,"[""International""]",[],http://www.wikidata.org/entity/Q673627,http://www.wikidata.org/entity/Q622291,The International (2009 film),Political thriller,13699,4174,What genre is The International?,"[""political thriller""]","['What category does The International belong to?', 'What kind of classification does The International fall under?', 'What type does The International fall under?', 'What group does The International fall under?', 'What kind does The International fall under?', 'What class does The International fall under?', 'What style can The International be categorized into?', 'Which division does The International come under?', 'In what bracket does The International reside?', 'What domain does  The International fit within?']",17873,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.25, 0, 0.5, 0, 0.5, 0.22222222222222224, 0.28571428571428575, 0, 0, 0]","[0.637419941801222, 0.15548120572867113, 0.285566736436475, 0.1195294114802984, 0.28481879022384116, 0.5191240403221133, 0.4470309148476124, 0.14414269296173496, 0.45810504540643493, 0.13825491785125588]","[0.08786113, 0.2860173, 0.11818413, 0.65830857, 0.17304413, 0.039772358, 0.067450576, 0.54217637, 0.0005814814, 0.5746702]"
