Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
2089,Animal,genre,hard rock,1175781,91,2836263,[],[],http://www.wikidata.org/entity/Q3617501,http://www.wikidata.org/entity/Q83270,Animal (Def Leppard song),Hard rock,1813,77166,What genre is Animal?,"[""hard rock""]","['What category does Animal belong to?', 'What kind of classification does Animal fall under?', 'What type does Animal fall under?', 'What group does Animal fall under?', 'What kind does Animal fall under?', 'What class does Animal fall under?', 'What style can Animal be categorized into?', 'Which division does Animal come under?', 'In what bracket does Animal reside?', 'What domain does  Animal fit within?']",78979,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.28779920974202305, 0.37189843077919815, 0.4724031833109942, 0.41408420942838514, 0.32810950947402745, 0.29107500157819055, 0.22972347724964037, 0.11915658732184904, 0.41409682423310795, 0.46392560634589486]","[0.20968431, 0.0039943657, 0.051125538, 0.0123662455, 0.35143092, 0.41341782, 0.437549, 0.13908435, 0.03439995, 0.031437505]"
1346,A Taste of Honey,genre,disco,989748,91,1961726,[],"[""disco music""]",http://www.wikidata.org/entity/Q300585,http://www.wikidata.org/entity/Q58339,A Taste of Honey (band),Disco,7688,71021,What genre is A Taste of Honey?,"[""disco"", ""disco music""]","['What category does A Taste of Honey belong to?', 'What kind of classification does A Taste of Honey fall under?', 'What type does A Taste of Honey fall under?', 'What group does A Taste of Honey fall under?', 'What kind does A Taste of Honey fall under?', 'What class does A Taste of Honey fall under?', 'What style can A Taste of Honey be categorized into?', 'Which division does A Taste of Honey come under?', 'In what bracket does A Taste of Honey reside?', 'What domain does  A Taste of Honey fit within?']",78709,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.4594772678714425, 0.10633755438218973, 0.3518441613365877, 0.2437952691865945, 0.4362164395768351, 0.36092518263848977, 0.32650208844760187, 0.640463033676431, 0.4073093693373069, 0.5778355132619003]","[0.17738566, 0.11170984, 0.21720377, 0.32533062, 0.18179555, 0.26800734, 0.19098334, 0.009152454, 0.121894896, 0.011880945]"
1200,Holes,genre,comedy-drama,2924619,91,2852854,"[""Holes""]","[""dramedy"",""comedic drama"",""tragicomedy"",""seriocomedy"",""comedy drama"",""dramatic comedy"",""Comedy-drama, dramedy""]",http://www.wikidata.org/entity/Q967018,http://www.wikidata.org/entity/Q859369,Holes (film),Comedy-drama,41620,36819,What genre is Holes?,"[""comedy film"", ""comedy movie"", ""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy""]","['What category does Holes belong to?', 'What kind of classification does Holes fall under?', 'What type does Holes fall under?', 'What group does Holes fall under?', 'What kind does Holes fall under?', 'What class does Holes fall under?', 'What style can Holes be categorized into?', 'Which division does Holes come under?', 'In what bracket does Holes reside?', 'What domain does  Holes fit within?']",78439,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.43462264981360205, 0.5247011161933626, 0.4023528684181451, 0.38102786936196675, 0.33960286382954696, 0.5212050813026511, 0.38433546788716133, 0.64104412249479, 0.23618103725231293, 0.12819373543568005]","[0.01338144, 0.0020856701, 0.065022685, 0.14605248, 0.06106875, 0.0012393589, 0.22389118, 0.012807336, 0.07010719, 0.16238002]"
1238,Restrictions,genre,hard rock,670439,91,2836263,[],[],http://www.wikidata.org/entity/Q1942439,http://www.wikidata.org/entity/Q83270,Restrictions (album),Hard rock,1198,77166,What genre is Restrictions?,"[""hard rock""]","['What category does Restrictions belong to?', 'What kind of classification does Restrictions fall under?', 'What type does Restrictions fall under?', 'What group does Restrictions fall under?', 'What kind does Restrictions fall under?', 'What class does Restrictions fall under?', 'What style can Restrictions be categorized into?', 'Which division does Restrictions come under?', 'In what bracket does Restrictions reside?', 'What domain does  Restrictions fit within?']",78364,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.6316153292872085, 0.5672581145971507, 0.6872226329751526, 0.6099324033350741, 0.48128202690104493, 0.302872484381588, 0.2720841910454642, 0.0509823539613965, 0.5690782014914899, 0.29923593046189056]","[0.032201655, 0.03883166, 0.00035396923, 0.046284217, 0.030652987, 0.153627, 0.037467834, 0.87436354, 0.011356648, 0.122536786]"
1667,Xenogears,genre,role-playing video game,1961605,91,2548127,[],"[""RPG"",""RPVG"",""role playing video game"",""role-playing game"",""role playing video games"",""CRPG"",""computer RPG"",""computer role-playing video game"",""RP video game""]",http://www.wikidata.org/entity/Q583360,http://www.wikidata.org/entity/Q744038,Xenogears,Role-playing video game,15203,63112,What genre is Xenogears?,"[""role-playing video game"", ""RPG"", ""RPVG"", ""role playing video game"", ""role-playing game"", ""role playing video games"", ""CRPG"", ""computer RPG"", ""computer role-playing video game"", ""RP video game""]","['What category does Xenogears belong to?', 'What kind of classification does Xenogears fall under?', 'What type does Xenogears fall under?', 'What group does Xenogears fall under?', 'What kind does Xenogears fall under?', 'What class does Xenogears fall under?', 'What style can Xenogears be categorized into?', 'Which division does Xenogears come under?', 'In what bracket does Xenogears reside?', 'What domain does  Xenogears fit within?']",78315,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",,"[0.4444444444444444, 0.6666666666666666, 1.0, 0.6666666666666666, 0.5714285714285715, 0.8, 0, 0.8571428571428571, 1.0, 0.5714285714285715]","[0.3515928502762552, 0.49891198958265337, 0.22004354096916495, 0.3059870861957942, 0.3913923491320148, 0.09170976813770097, 0.4917036559019147, 0.29807813634407593, 0.21118400479111737, 0.5195221504339406]","[0.025523514, 0.07056707, 0.08996097, 0.25685957, 0.062374003, 0.7874285, 0.088233516, 0.096654505, 0.13773124, 0.022787726]"
1440,Loaded,genre,hard rock,857664,91,2836263,[],[],http://www.wikidata.org/entity/Q2538127,http://www.wikidata.org/entity/Q83270,Loaded (band),Hard rock,1125,77166,What genre is Loaded?,"[""hard rock""]","['What category does Loaded belong to?', 'What kind of classification does Loaded fall under?', 'What type does Loaded fall under?', 'What group does Loaded fall under?', 'What kind does Loaded fall under?', 'What class does Loaded fall under?', 'What style can Loaded be categorized into?', 'Which division does Loaded come under?', 'In what bracket does Loaded reside?', 'What domain does  Loaded fit within?']",78291,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0.22222222222222224, 0, 0.4444444444444445, 0, 0, 0.25, 0, 0, 0]","[0.12561469275675394, 0.4964981077668994, 0.4371855955354567, 0.31779432332165014, 0.1533733726738792, 0.31189361702199947, 0.5943653371058896, 0.15900029830019327, 0.13646460673773522, 0.6277082952560767]","[0.6334103, 0.026443161, 0.17730688, 0.35774314, 0.47676364, 0.09248512, 0.019828027, 0.33240953, 0.5837522, 0.0077725374]"
1369,Console,genre,electronic music,2860959,91,2931668,[],"[""electrosonic""]",http://www.wikidata.org/entity/Q873759,http://www.wikidata.org/entity/Q9778,Console (musician),Electronic music,1022,77084,What genre is Console?,"[""electronic music"", ""electrosonic""]","['What category does Console belong to?', 'What kind of classification does Console fall under?', 'What type does Console fall under?', 'What group does Console fall under?', 'What kind does Console fall under?', 'What class does Console fall under?', 'What style can Console be categorized into?', 'Which division does Console come under?', 'In what bracket does Console reside?', 'What domain does  Console fit within?']",78106,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.824465938939557, 0.4270682514151395, 0.6399631834885292, 0.45200909573528725, 0.6899304355235903, 0.3586812795028618, 0.11584796949610666, 0.14324777024980226, 0.675923032485838, 0.13781499138548253]","[0.00418812, 0.22475122, 0.0036896986, 0.011565996, 0.0032487111, 0.33094236, 0.13147025, 0.2138145, 0.00477967, 0.19274166]"
2677,Samer el Nahhal,genre,hard rock,853069,91,2836263,"[""OX"",""Samer Elnahhal""]",[],http://www.wikidata.org/entity/Q252040,http://www.wikidata.org/entity/Q83270,Samer el Nahhal,Hard rock,909,77166,What genre is Samer el Nahhal?,"[""hard rock""]","['What category does Samer el Nahhal belong to?', 'What kind of classification does Samer el Nahhal fall under?', 'What type does Samer el Nahhal fall under?', 'What group does Samer el Nahhal fall under?', 'What kind does Samer el Nahhal fall under?', 'What class does Samer el Nahhal fall under?', 'What style can Samer el Nahhal be categorized into?', 'Which division does Samer el Nahhal come under?', 'In what bracket does Samer el Nahhal reside?', 'What domain does  Samer el Nahhal fit within?']",78075,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.7083959365594089, 0.5398041229044023, 0.5651903624637803, 0.43678865710921333, 0.15146525450316348, 0.6058188879774157, 0.4566275149986715, 0.4235804421423853, 0.45533924172811235, 0.5228773449475455]","[0.0011646636, 0.07518386, 0.0007245544, 0.06018459, 0.25583938, 0.030045593, 0.03176411, 0.20655355, 0.013637168, 0.014491889]"
1729,My Girl,genre,romantic comedy,1544025,91,2853587,[],"[""romedy"",""romcom""]",http://www.wikidata.org/entity/Q496555,http://www.wikidata.org/entity/Q860626,My Girl (2005 TV series),Romantic comedy,13467,64579,What genre is My Girl?,"[""romantic comedy"", ""romedy"", ""romcom""]","['What category does My Girl belong to?', 'What kind of classification does My Girl fall under?', 'What type does My Girl fall under?', 'What group does My Girl fall under?', 'What kind does My Girl fall under?', 'What class does My Girl fall under?', 'What style can My Girl be categorized into?', 'Which division does My Girl come under?', 'In what bracket does My Girl reside?', 'What domain does  My Girl fit within?']",78046,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",,"[0.5, 0.5, 0.5714285714285715, 0.4444444444444445, 1.0, 0.5, 1.0, 0.5, 0.5714285714285715, 1.0]","[0.3753535840934418, 0.43210255314971585, 0.4510663980687707, 0.5011150319201356, 0.12693017940756807, 0.34131186476887954, 0.11385095583541163, 0.4218869998149079, 0.636284441991599, 0.1480920466031367]","[0.21620823, 0.16098458, 0.14163315, 0.0143178785, 0.15886919, 0.26252967, 0.12707369, 0.009994956, 0.018907852, 0.23651622]"
1421,Heaven 17,genre,synth-pop,2535939,91,159936,[],"[""synthesizer pop"",""techno-pop"",""synthpop""]",http://www.wikidata.org/entity/Q741663,http://www.wikidata.org/entity/Q1298934,Heaven 17,Synth-pop,10173,67724,What genre is Heaven 17?,"[""synth-pop"", ""synthesizer pop"", ""techno-pop"", ""synthpop""]","['What category does Heaven 17 belong to?', 'What kind of classification does Heaven 17 fall under?', 'What type does Heaven 17 fall under?', 'What group does Heaven 17 fall under?', 'What kind does Heaven 17 fall under?', 'What class does Heaven 17 fall under?', 'What style can Heaven 17 be categorized into?', 'Which division does Heaven 17 come under?', 'In what bracket does Heaven 17 reside?', 'What domain does  Heaven 17 fit within?']",77897,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 1.0, 0, 0.33333333333333337, 0, 0, 0.5]","[0.4757781712355107, 0.4502093835342996, 0.5854182238048184, 0.6715711306296055, 0.28102766285404224, 0.35995070997009926, 0.6277625457461763, 0.13550375753342095, 0.5727137526539726, 0.607232308974199]","[0.18302755, 0.07529377, 0.036478307, 0.016241759, 0.14982073, 0.26218578, 0.06357842, 0.1847675, 0.013392355, 0.031680435]"
