Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
2572,Faye Adams,genre,rhythm and blues,1010931,91,1350191,[],"[""R&B"",""RnB"",""RNB"",""R and B"",""R & B""]",http://www.wikidata.org/entity/Q3067682,http://www.wikidata.org/entity/Q45981,Faye Adams,Rhythm and blues,784,60774,What genre is Faye Adams?,"[""rhythm and blues"", ""R&B"", ""RnB"", ""RNB"", ""R and B"", ""R & B""]","['What category does Faye Adams belong to?', 'What kind of classification does Faye Adams fall under?', 'What type does Faye Adams fall under?', 'What group does Faye Adams fall under?', 'What kind does Faye Adams fall under?', 'What class does Faye Adams fall under?', 'What style can Faye Adams be categorized into?', 'Which division does Faye Adams come under?', 'In what bracket does Faye Adams reside?', 'What domain does  Faye Adams fit within?']",61558,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0.8571428571428571, 0.6666666666666666, 0.33333333333333337, 0.33333333333333337, 0.3333333333333333, 0.28571428571428575, 0, 0, 0]","[0.44995895184898016, 0.596179103250843, 0.5407057126336451, 0.23189988986257343, 0.23285904964966891, 0.6050280356468118, 0.506598898187171, 0.1250152612600637, 0.047321263246973604, 0.1545460787272284]","[0.14323, 0.03876234, 0.0036038265, 0.45106333, 0.44492128, 0.0009566431, 0.0008367364, 0.15371856, 0.8840392, 0.4658644]"
2124,Chip,genre,rap,43776,91,2007273,"[""Chipmunk"",""Jahmaal Fyffe"",""Chip Diddy Chip""]","[""emceeing"",""MCing"",""spitting"",""rhyming"",""rap music"",""rapping""]",http://www.wikidata.org/entity/Q1074590,http://www.wikidata.org/entity/Q6010,Chip (rapper),Rapping,8613,52937,What genre is Chip?,"[""rap"", ""emceeing"", ""MCing"", ""spitting"", ""rhyming"", ""rap music"", ""rapping""]","['What category does Chip belong to?', 'What kind of classification does Chip fall under?', 'What type does Chip fall under?', 'What group does Chip fall under?', 'What kind does Chip fall under?', 'What class does Chip fall under?', 'What style can Chip be categorized into?', 'Which division does Chip come under?', 'In what bracket does Chip reside?', 'What domain does  Chip fit within?']",61550,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.7181198159713515, 0.09716921096405982, 0.6261097958412145, 0.1698158574204267, 0.6284899137700939, 0.6733500135312335, 0.2875940606056432, 0.0, 0.7137960876907327, 0.37797942817624164]","[0.021059152, 0.09509009, 0.04729054, 0.6289949, 6.2365165e-05, 0.0008219932, 0.29010057, 1.0, 0.010239721, 0.25913802]"
1362,Gone,genre,rhythm and blues,833737,91,1350191,[],"[""R&B"",""RnB"",""RNB"",""R and B"",""R & B""]",http://www.wikidata.org/entity/Q2458836,http://www.wikidata.org/entity/Q45981,Gone (Nelly song),Rhythm and blues,771,60774,What genre is Gone?,"[""rhythm and blues"", ""R&B"", ""RnB"", ""RNB"", ""R and B"", ""R & B""]","['What category does Gone belong to?', 'What kind of classification does Gone fall under?', 'What type does Gone fall under?', 'What group does Gone fall under?', 'What kind does Gone fall under?', 'What class does Gone fall under?', 'What style can Gone be categorized into?', 'Which division does Gone come under?', 'In what bracket does Gone reside?', 'What domain does  Gone fit within?']",61545,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.50121168942051, 0.14324777024980226, 0.3473678603024658, 1.0078045729510783, 0.4852487649075182, 0.3598121945913405, 0.3371037377276026, 0.11385105902211448, 0.6367756944817592, 0.12614699059999962]","[0.03336286, 0.2138145, 0.13984486, 0.0003966754, 9.049137e-05, 0.18985927, 0.26601177, 0.12707391, 0.01923635, 0.1567386]"
2328,The Singer,genre,romance film,35760,91,30690,"[""Quand j'\u00e9tais chanteur"",""When I Was a Singer""]","[""romance genre"",""romantic film""]",http://www.wikidata.org/entity/Q1062358,http://www.wikidata.org/entity/Q1054574,When I Was a Singer,Romance film,343,61181,What genre is The Singer?,"[""romance film"", ""romance genre"", ""romantic film""]","['What category does The Singer belong to?', 'What kind of classification does The Singer fall under?', 'What type does The Singer fall under?', 'What group does The Singer fall under?', 'What kind does The Singer fall under?', 'What class does The Singer fall under?', 'What style can The Singer be categorized into?', 'Which division does The Singer come under?', 'In what bracket does The Singer reside?', 'What domain does  The Singer fit within?']",61524,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0.25, 0, 0, 0, 0.25, 0, 0.6666666666666666, 0, 0]","[0.5113427089064809, 0.6121704967079594, 0.7075795616953644, 0.4476624920228591, 0.3021308374457319, 0.6665693014868764, 0.5515614976376121, 0.14469066186861318, 0.0, 0.0]","[0.15257701, 0.058062043, 0.0012517016, 0.018917082, 0.37573346, 0.048873603, 0.09171795, 0.53889745, 1.0, 1.0]"
2298,Ca-bau-kan,genre,romance film,1567401,91,30690,[],"[""romance genre"",""romantic film""]",http://www.wikidata.org/entity/Q5015150,http://www.wikidata.org/entity/Q1054574,Ca-bau-kan,Romance film,325,61181,What genre is Ca-bau-kan?,"[""romance film"", ""romance genre"", ""romantic film""]","['What category does Ca-bau-kan belong to?', 'What kind of classification does Ca-bau-kan fall under?', 'What type does Ca-bau-kan fall under?', 'What group does Ca-bau-kan fall under?', 'What kind does Ca-bau-kan fall under?', 'What class does Ca-bau-kan fall under?', 'What style can Ca-bau-kan be categorized into?', 'Which division does Ca-bau-kan come under?', 'In what bracket does Ca-bau-kan reside?', 'What domain does  Ca-bau-kan fit within?']",61506,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0.25, 0.5, 0, 0, 0, 0]","[0.45862170777551653, 0.6052358100212333, 0.36396881114667456, 0.7042118289135535, 0.7823953444117437, 0.0, 0.5291022280129124, 0.4252274793687575, 0.5574970160998933, 0.47414061382098577]","[0.22530583, 0.0071953624, 0.21795447, 0.0064037633, 0.023785487, 1.0, 0.0015125712, 0.030246213, 0.009979164, 0.1507397]"
1582,Interval,genre,romance film,2015211,91,30690,[],"[""romance genre"",""romantic film""]",http://www.wikidata.org/entity/Q6057257,http://www.wikidata.org/entity/Q1054574,Interval (film),Romance film,302,61181,What genre is Interval?,"[""romance film"", ""romance genre"", ""romantic film""]","['What category does Interval belong to?', 'What kind of classification does Interval fall under?', 'What type does Interval fall under?', 'What group does Interval fall under?', 'What kind does Interval fall under?', 'What class does Interval fall under?', 'What style can Interval be categorized into?', 'Which division does Interval come under?', 'In what bracket does Interval reside?', 'What domain does  Interval fit within?']",61483,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0.5, 0, 0.28571428571428575, 0, 0, 0, 0, 0.22222222222222224, 0]","[0.4624830738814788, 0.03391962823444539, 0.5342340225119862, 0.6507443414504857, 0.3928337059981949, 0.47368258127083834, 0.3118976431061806, 0.4937891179036924, 0.6554705548111017, 0.11518306028637611]","[0.009271218, 0.9184803, 0.0059147063, 0.003991753, 0.18891963, 0.096584335, 0.084495224, 0.00087713945, 0.035000175, 0.12999047]"
2690,So Little Time,genre,romance film,2582890,91,30690,[],"[""romance genre"",""romantic film""]",http://www.wikidata.org/entity/Q7549335,http://www.wikidata.org/entity/Q1054574,So Little Time (film),Romance film,230,61181,What genre is So Little Time?,"[""romance film"", ""romance genre"", ""romantic film""]","['What category does So Little Time belong to?', 'What kind of classification does So Little Time fall under?', 'What type does So Little Time fall under?', 'What group does So Little Time fall under?', 'What kind does So Little Time fall under?', 'What class does So Little Time fall under?', 'What style can So Little Time be categorized into?', 'Which division does So Little Time come under?', 'In what bracket does So Little Time reside?', 'What domain does  So Little Time fit within?']",61411,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2190,Empty Hands,genre,romance film,1199375,91,30690,[],"[""romance genre"",""romantic film""]",http://www.wikidata.org/entity/Q3724876,http://www.wikidata.org/entity/Q1054574,Empty Hands,Romance film,200,61181,What genre is Empty Hands?,"[""romance film"", ""romance genre"", ""romantic film""]","['What category does Empty Hands belong to?', 'What kind of classification does Empty Hands fall under?', 'What type does Empty Hands fall under?', 'What group does Empty Hands fall under?', 'What kind does Empty Hands fall under?', 'What class does Empty Hands fall under?', 'What style can Empty Hands be categorized into?', 'Which division does Empty Hands come under?', 'In what bracket does Empty Hands reside?', 'What domain does  Empty Hands fit within?']",61381,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0]","[0.5383747107651174, 0.5650008531652448, 0.5555538144731179, 0.379133932883458, 0.5334309085901345, 0.3828942224264669, 0.3049071647360598, 0.3519618074924937, 0.14131891902859445, 0.4477709911918872]","[0.15220574, 0.10177786, 0.06983474, 0.16317756, 0.063704684, 0.090737455, 0.06882141, 0.30083507, 0.55832696, 0.0829754]"
1967,I Know (You Don't Love Me No More),genre,rhythm and blues,1998934,91,1350191,"[""I Know""]","[""R&B"",""RnB"",""RNB"",""R and B"",""R & B""]",http://www.wikidata.org/entity/Q5977816,http://www.wikidata.org/entity/Q45981,I Know (You Don't Love Me No More),Rhythm and blues,567,60774,What genre is I Know (You Don't Love Me No More)?,"[""rhythm and blues"", ""R&B"", ""RnB"", ""RNB"", ""R and B"", ""R & B""]","[""What category does I Know (You Don't Love Me No More) belong to?"", ""What kind of classification does I Know (You Don't Love Me No More) fall under?"", ""What type does I Know (You Don't Love Me No More) fall under?"", ""What group does I Know (You Don't Love Me No More) fall under?"", ""What kind does I Know (You Don't Love Me No More) fall under?"", ""What class does I Know (You Don't Love Me No More) fall under?"", ""What style can I Know (You Don't Love Me No More) be categorized into?"", ""Which division does I Know (You Don't Love Me No More) come under?"", ""In what bracket does I Know (You Don't Love Me No More) reside?"", ""What domain does  I Know (You Don't Love Me No More) fit within?""]",61341,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.2857142857142857, 0.6666666666666666, 0.4, 0.2857142857142857, 0.33333333333333337, 0.5, 0.4, 0.2857142857142857, 0.5, 0.33333333333333337]","[0.29370342547940764, 0.4408385883435266, 0.5088278623612246, 0.42598950885787656, 0.40192413259756876, 0.41901456548003685, 0.44660137350273077, 0.3446553520533101, 0.4885539798273033, 0.372608874215403]","[0.057085298, 0.018753951, 0.006570808, 0.056615166, 0.015167524, 0.01502123, 0.01282692, 0.10823255, 0.099827245, 0.15020803]"
1818,Brown Sugar,genre,romance film,1548859,91,30690,"[""Sweet but not refined""]","[""romance genre"",""romantic film""]",http://www.wikidata.org/entity/Q4976279,http://www.wikidata.org/entity/Q1054574,Brown Sugar (1922 film),Romance film,124,61181,What genre is Brown Sugar?,"[""romance film"", ""romance genre"", ""romantic film""]","['What category does Brown Sugar belong to?', 'What kind of classification does Brown Sugar fall under?', 'What type does Brown Sugar fall under?', 'What group does Brown Sugar fall under?', 'What kind does Brown Sugar fall under?', 'What class does Brown Sugar fall under?', 'What style can Brown Sugar be categorized into?', 'Which division does Brown Sugar come under?', 'In what bracket does Brown Sugar reside?', 'What domain does  Brown Sugar fit within?']",61305,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.22222222222222224, 0.8, 0.25, 0.25, 0.3333333333333333, 0.8, 0.28571428571428575, 0.22222222222222224, 0.8, 0.22222222222222224]","[0.4607394912808458, 0.1656298194073338, 0.5753594853027794, 0.2576892621510666, 0.42070662036089634, 0.12307939261790768, 0.44323880344164235, 0.7353377918266646, 0.08501805737962043, 0.4477113024334737]","[0.13882293, 0.113844134, 0.0031672039, 0.45420367, 0.01438366, 0.14870517, 0.09360616, 0.033183996, 0.07594145, 0.04295523]"
